,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1871,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3[N+](=O)[O-])cc1)CC2,CJHWDSXWAYHSKN-UHFFFAOYSA-N,CJHWDSXWAYHSKN
1872,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3N)cc1)CC2,KNULEDDEHVTHRS-UHFFFAOYSA-N,KNULEDDEHVTHRS
1873,1.0,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1[N+](=O)[O-],LYWURPUUGRPDKS-UHFFFAOYSA-N,LYWURPUUGRPDKS
1874,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3cccc([N+](=O)[O-])c3)cc1)CC2,FVRYHYDWSRRHJD-UHFFFAOYSA-N,FVRYHYDWSRRHJD
1875,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,GAVZNCJRMXEVRP-UHFFFAOYSA-N,GAVZNCJRMXEVRP
1876,0.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,XOIDZEAOWYMADT-UHFFFAOYSA-N,XOIDZEAOWYMADT
1877,0.0,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,DQFRDHUEKZZVRV-UHFFFAOYSA-N,DQFRDHUEKZZVRV
1878,0.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3cccc(N)c3)cc1)CC2,NUTAPQLSCAKABG-UHFFFAOYSA-N,NUTAPQLSCAKABG
1879,0.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,GGQMUXQOMIDATF-UHFFFAOYSA-N,GGQMUXQOMIDATF
1880,0.0,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,JORVRJNILJXMMG-OLNQLETPSA-N,JORVRJNILJXMMG
1881,0.0,COC(=O)NC(C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,AXRYRYVKAWYZBR-HWOSFROGSA-N,AXRYRYVKAWYZBR
1882,0.0,CCN(CC)C(=O)Nc1ccccc1C(=O)O,PYYMHUIREWOXKN-UHFFFAOYSA-N,PYYMHUIREWOXKN
1883,0.0,CN(C(=O)Nc1ccccc1C(=O)O)C1CCCCC1,BLIMLAYCRDDOSE-UHFFFAOYSA-N,BLIMLAYCRDDOSE
1884,0.0,CN(Cc1ccccc1)C(=O)Nc1ccccc1C(=O)O,AMRHUTRCTOYKEJ-UHFFFAOYSA-N,AMRHUTRCTOYKEJ
1885,0.0,O=C(O)c1ccccc1NC(=O)N1CCCC1,QAOIGTCTZRIIDN-UHFFFAOYSA-N,QAOIGTCTZRIIDN
1886,0.0,Cc1ccc(NC(=O)N(C)C2CCCCC2)c(C(=O)O)c1,ZUTXOWZQOOETCR-UHFFFAOYSA-N,ZUTXOWZQOOETCR
1887,0.0,Cc1cc(NC(=O)N2CCOCC2)c(C(=O)O)cc1C,LSEYSLVMBAJEOS-UHFFFAOYSA-N,LSEYSLVMBAJEOS
1888,1.0,CCN(CC)C(=O)Nc1cc2ccccc2cc1C(=O)O,YLODPDBMHOPRGH-UHFFFAOYSA-N,YLODPDBMHOPRGH
1889,0.0,CCN(CC)C(=S)Nc1ccccc1C(=O)O,LJTCAWSYCLQWBX-UHFFFAOYSA-N,LJTCAWSYCLQWBX
1890,0.0,CN(C(=S)Nc1ccccc1C(=O)O)C1CCCCC1,YTDLGHUVRNJJJP-UHFFFAOYSA-N,YTDLGHUVRNJJJP
1891,0.0,CN(Cc1ccccc1)C(=S)Nc1ccccc1C(=O)O,FAVMGIVDHHDQLX-UHFFFAOYSA-N,FAVMGIVDHHDQLX
1892,0.0,CN(CCc1ccccc1)C(=S)Nc1ccccc1C(=O)O,XWHHXFLJMQCZEZ-UHFFFAOYSA-N,XWHHXFLJMQCZEZ
1893,0.0,O=C(O)c1ccccc1NC(=S)N1CCCC1,UNLHVASPFYXVFE-UHFFFAOYSA-N,UNLHVASPFYXVFE
1894,0.0,O=C(O)c1ccccc1NC(=S)N1CCNCC1,ADOZWALRADESMN-UHFFFAOYSA-N,ADOZWALRADESMN
1895,0.0,CCN(CC)C(=O)Nc1sc2c(c1C(=O)O)CCC2,OESBQWKXVAPRNJ-UHFFFAOYSA-N,OESBQWKXVAPRNJ
1896,1.0,CCN(CC)C(=O)Nc1sc2c(c1C(=O)O)CCCC2,BCOAGUVOBMNDRW-UHFFFAOYSA-N,BCOAGUVOBMNDRW
1897,1.0,CCN(CC)C(=O)Nc1ccsc1C(=O)O,PTXBUMPCMGKEAI-UHFFFAOYSA-N,PTXBUMPCMGKEAI
1898,1.0,CCN(CC)C(=S)Nc1sccc1C(=O)O,SUHPYYIBWZHIQA-UHFFFAOYSA-N,SUHPYYIBWZHIQA
1899,0.0,CCN(CC)C(=S)Nc1scc(C(C)C)c1C(=O)O,OKHVYSDBRLHMGN-UHFFFAOYSA-N,OKHVYSDBRLHMGN
1900,0.0,CCN(CC)C(=S)Nc1sc(-c2ccccc2)cc1C(=O)O,NNGNTYQMSCXTMG-UHFFFAOYSA-N,NNGNTYQMSCXTMG
1901,0.0,O=C(O)c1cc(-c2ccccc2)sc1NC(=S)N1CCOCC1,JPQWUOYORYMIFT-UHFFFAOYSA-N,JPQWUOYORYMIFT
1902,0.0,CCN(CC)C(=S)Nc1sc(C)c(C)c1C(=O)O,VMSMNSGVPXMUGY-UHFFFAOYSA-N,VMSMNSGVPXMUGY
1903,1.0,Cc1sc(NC(=S)N(C)C2CCCCC2)c(C(=O)O)c1C,MEZMTOVQURDHAL-UHFFFAOYSA-N,MEZMTOVQURDHAL
1904,0.0,Cc1sc(NC(=S)N2CCOCC2)c(C(=O)O)c1C,ZGMYGRCQZBTOHM-UHFFFAOYSA-N,ZGMYGRCQZBTOHM
1905,1.0,CCN(CC)C(=S)Nc1sc2c(c1C(=O)O)CCC2,MSQWFYOAVTXOLY-UHFFFAOYSA-N,MSQWFYOAVTXOLY
1906,1.0,CCN(CC)C(=S)Nc1sc2c(c1C(=O)O)CCCC2,WQOOINYHCUOHAB-UHFFFAOYSA-N,WQOOINYHCUOHAB
1907,1.0,CCN(CC)C(=S)Nc1sc2c(c1C(=O)O)C(C)CCC2,NSEWXOVGFYEDFR-UHFFFAOYSA-N,NSEWXOVGFYEDFR
1908,1.0,CCN(CC)C(=S)Nc1sc2c(c1C(=O)O)CCCCC2,YGHVDTHISFMMCA-UHFFFAOYSA-N,YGHVDTHISFMMCA
1909,1.0,CCN(CC)C(=S)Nc1sc2ccccc2c1C(=O)O,DILOLRJPQSGFKE-UHFFFAOYSA-N,DILOLRJPQSGFKE
1910,1.0,CN(C(=S)Nc1sc2ccccc2c1C(=O)O)C1CCCCC1,HPSBWWKXGLHHGT-UHFFFAOYSA-N,HPSBWWKXGLHHGT
1911,1.0,CS(=O)(=O)N(c1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)S(C)(=O)=O,RSJYPIKEOWEIPQ-UHFFFAOYSA-N,RSJYPIKEOWEIPQ
1912,1.0,Cc1ccc2oc(-c3ccc(OCCOCCOCCOCCOCCOc4ccc(-c5cc(=O)c6cc(C)ccc6o5)cc4)cc3)cc(=O)c2c1,MJRMGLJQJOXSDU-UHFFFAOYSA-N,MJRMGLJQJOXSDU
1913,1.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12,SOEDEYVDCDYMMH-UHFFFAOYSA-N,SOEDEYVDCDYMMH
1914,1.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,IYRMWMYZSQPJKC
1915,1.0,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,SCZVLDHREVKTSH-UHFFFAOYSA-N,SCZVLDHREVKTSH
1916,1.0,CSc1nc(N)c2c3c(sc2n1)CCCC3,NJKBQFTUKUHCGH-UHFFFAOYSA-N,NJKBQFTUKUHCGH
1917,1.0,CCSc1nc(N)c2c3c(sc2n1)CCCC3,ZCUWNFCCVTUAFI-UHFFFAOYSA-N,ZCUWNFCCVTUAFI
1918,1.0,Nc1nc(SCCO)nc2sc3c(c12)CCCC3,IDJZOVOTNARGJM-UHFFFAOYSA-N,IDJZOVOTNARGJM
1919,1.0,CCOC(=O)CSc1nc(N)c2c3c(sc2n1)CCCC3,QVZUGQRQIVYFQX-UHFFFAOYSA-N,QVZUGQRQIVYFQX
1920,1.0,Nc1nc(SCCc2ccccc2)nc2sc3c(c12)CCCC3,SGJOGZCAZRQAMZ-UHFFFAOYSA-N,SGJOGZCAZRQAMZ
1921,1.0,Nc1nc(SCC(=O)c2ccccc2)nc2sc3c(c12)CCCC3,RLTCTFRIBVMVCA-UHFFFAOYSA-N,RLTCTFRIBVMVCA
1922,1.0,CCOC(=O)CSc1nc(N)c2c3c(sc2n1)CCC3,XNPLOJGSFOBVNS-UHFFFAOYSA-N,XNPLOJGSFOBVNS
1923,1.0,Nc1nc(SCCc2ccccc2)nc2sc3c(c12)CCC3,FKDYGVAQWVNMSS-UHFFFAOYSA-N,FKDYGVAQWVNMSS
1924,1.0,CCOC(=O)CSc1nc(N)c2c3c(sc2n1)COCC3,ROCGPGBQYUZVQG-UHFFFAOYSA-N,ROCGPGBQYUZVQG
1925,1.0,Nc1nc(SCCc2ccccc2)nc2sc3c(c12)CCOC3,MXKAUTUNIOOCNN-UHFFFAOYSA-N,MXKAUTUNIOOCNN
1926,1.0,CCOC(=O)CSc1nc(N)c2c3c(sc2n1)CN(Cc1ccccc1)CC3,CHFJNJRUOPSOJW-UHFFFAOYSA-N,CHFJNJRUOPSOJW
1927,1.0,CCOC(=O)CSc1nc(N)c2ccccc2n1,WFTSGZYZIDLQKL-UHFFFAOYSA-N,WFTSGZYZIDLQKL
1928,1.0,Nc1nc(SCCc2ccccc2)nc2ccccc12,CKMNCQAVWFBZCL-UHFFFAOYSA-N,CKMNCQAVWFBZCL
1929,1.0,CCOC(=O)CSc1nc(N)c2cc(OC)c(OC)cc2n1,UUGZQCQPRKVCRK-UHFFFAOYSA-N,UUGZQCQPRKVCRK
1930,1.0,COc1cc2nc(SCCc3ccccc3)nc(N)c2cc1OC,SHDJVCKKSHMHIV-UHFFFAOYSA-N,SHDJVCKKSHMHIV
1931,1.0,CSc1nc(N)c2c(C)c(C)sc2n1,OWZCHEFDQNYUOA-UHFFFAOYSA-N,OWZCHEFDQNYUOA
1932,1.0,CCSc1nc(N)c2c(C)c(C)sc2n1,XPELZXVJOSLJRI-UHFFFAOYSA-N,XPELZXVJOSLJRI
1933,1.0,CCOC(=O)CSc1nc(N)c2c(C)c(C)sc2n1,MTIJJOSOEBIMHV-UHFFFAOYSA-N,MTIJJOSOEBIMHV
1934,1.0,Cc1sc2nc(SCCc3ccccc3)nc(N)c2c1C,OKNYPWUDOXNGAB-UHFFFAOYSA-N,OKNYPWUDOXNGAB
1935,1.0,Cc1sc2nc(SCC(=O)c3ccccc3)nc(N)c2c1C,AJWGYTGFJMEQHN-UHFFFAOYSA-N,AJWGYTGFJMEQHN
1936,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,KNHAPSGCAQJAPG-UHFFFAOYSA-N,KNHAPSGCAQJAPG
1937,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,UXDKFOLHVRBYPP-UHFFFAOYSA-N,UXDKFOLHVRBYPP
1938,1.0,CN1CCN(C(C(=O)Nc2ccc(N(S(=O)(=O)c3ccccc3)S(=O)(=O)c3ccccc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,KCDLNXYAMQIANP-UHFFFAOYSA-N,KCDLNXYAMQIANP
1939,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)c3ccc4ccccc4c3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,NOJWVQHMJIGYRV-UHFFFAOYSA-N,NOJWVQHMJIGYRV
1940,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)CCc3ccccc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,POMIGTJNLSPLAH-UHFFFAOYSA-N,POMIGTJNLSPLAH
1941,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)c3cccc4ccccc34)cc2C(=O)c2ccccc2)c2ccccc2)CC1,ZBDTYDOIKGTAFL-UHFFFAOYSA-N,ZBDTYDOIKGTAFL
1942,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,HYKAZUGODDLGDY-UHFFFAOYSA-N,HYKAZUGODDLGDY
1943,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,DROQHOIPSJIPET-UHFFFAOYSA-N,DROQHOIPSJIPET
1944,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)C(C)(C)C)cc2C(=O)c2ccccc2)c2ccccc2)CC1,YFSSIQHSUILMJX-UHFFFAOYSA-N,YFSSIQHSUILMJX
1945,1.0,CC(C)N(C(=O)Nc1ccc(NC(=O)C(c2ccccc2)N2CCN(C)CC2)c(C(=O)c2ccccc2)c1)C(C)C,GLWLQKDYKAXIRO-UHFFFAOYSA-N,GLWLQKDYKAXIRO
1946,1.0,CN1CCN(CC(=O)Nc2ccc(NC(=O)c3ccc4ccccc4c3)cc2C(=O)c2ccccc2)CC1,OHLDWTWMABSEOF-UHFFFAOYSA-N,OHLDWTWMABSEOF
1947,1.0,CN1CCN(C(C(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,YYYKZBOSAIRGPP-UHFFFAOYSA-N,YYYKZBOSAIRGPP
1948,1.0,CN1CCN(CC(=O)Nc2ccc(NC(=O)CCc3ccccc3)cc2C(=O)c2ccccc2)CC1,VYMHIEJMPWXTEV-UHFFFAOYSA-N,VYMHIEJMPWXTEV
1949,1.0,CCC(=O)Nc1ccc(NC(=O)C(c2ccccc2)N2CCN(C)CC2)c(C(=O)c2ccccc2)c1,BTWIQQGVXBEERP-UHFFFAOYSA-N,BTWIQQGVXBEERP
1950,1.0,CC1CCN(C(=O)Nc2ccc(NC(=O)C(c3ccccc3)N3CCN(C)CC3)c(C(=O)c3ccccc3)c2)CC1,GNNGNCHIXHINKM-UHFFFAOYSA-N,GNNGNCHIXHINKM
1951,1.0,CN1CCN(C(C(=O)Nc2ccc(NC(=O)c3cccnc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,MKGQDGMXYNSOLI-UHFFFAOYSA-N,MKGQDGMXYNSOLI
1952,1.0,CC(=O)Nc1ccc(NC(=O)C(c2ccccc2)N2CCN(C)CC2)c(C(=O)c2ccccc2)c1,XQWUFIYFBUXPPP-UHFFFAOYSA-N,XQWUFIYFBUXPPP
1953,0.0,CN1CCN(C(C(=O)Nc2ccc(NS(C)(=O)=O)cc2C(=O)c2ccccc2)c2ccccc2)CC1,SUSNZABWYKSXAH-UHFFFAOYSA-N,SUSNZABWYKSXAH
1954,0.0,COC(=Cc1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,DTSCCJHFAUDOKV-UHFFFAOYSA-N,DTSCCJHFAUDOKV
1955,0.0,CO/C(=C\c1ccccc1)C(=O)N=CCc1ccc(O)cc1,DVJOGUISPHEYQJ-LCAORJSFSA-N,DVJOGUISPHEYQJ
1956,1.0,CO/C(=C\c1ccc(OC)cc1)C(=O)N=CCc1ccc(O)cc1,ZZGVXGNCMCIEQG-NARBYYFWSA-N,ZZGVXGNCMCIEQG
1957,0.0,COC(=Cc1ccc(O)c(O)c1)C(=O)N=CCc1ccc(O)cc1,NRJHDITWQZQSOK-UHFFFAOYSA-N,NRJHDITWQZQSOK
1958,0.0,COC(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N=CCc1ccc(O)cc1,DTMURNRIFGRETD-UHFFFAOYSA-N,DTMURNRIFGRETD
1959,0.0,COC(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N=CCc1ccc(OC(C)=O)cc1,KFDBCPRNKBMVNC-UHFFFAOYSA-N,KFDBCPRNKBMVNC
1960,1.0,CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1,POMCQPYWKLKBSX-UHFFFAOYSA-N,POMCQPYWKLKBSX
1961,0.0,COc1cc(=O)cc2cc(O)c3c(O)cc(C)oc3c12,NSAPXJZXVFHIHJ-UHFFFAOYSA-N,NSAPXJZXVFHIHJ
1962,1.0,CCCc1cc(=O)c2c(OC)cc3cc(O)cc(OC)c3c2o1,QUPYOVWNMKVWDO-UHFFFAOYSA-N,QUPYOVWNMKVWDO
1963,0.0,COc1c(O)c2c(=O)cc(C)oc2c2c(OC)cc(O)cc12,XFDCSEFARMXOMI-UHFFFAOYSA-N,XFDCSEFARMXOMI
1964,0.0,CCCc1cc(=O)c2c(OC)c(OC)c3cc(O)cc(OC)c3c2o1,JUNIOWHVNDZWCB-UHFFFAOYSA-N,JUNIOWHVNDZWCB
1965,0.0,O=[N+]([O-])c1c(-c2ccccc2)no[n+]1[O-],YCYGCMHATNZXJZ-UHFFFAOYSA-N,YCYGCMHATNZXJZ
1966,0.0,O=S(=O)(c1ccccc1)c1no[n+]([O-])c1-c1ccccc1,FSTIOGUUUMQBCU-UHFFFAOYSA-N,FSTIOGUUUMQBCU
1967,0.0,O=S(=O)(c1ccccc1)c1c(-c2ccccc2)no[n+]1[O-],FQYDHXKSMBPNIX-UHFFFAOYSA-N,FQYDHXKSMBPNIX
1968,0.0,NC(=O)c1no[n+]([O-])c1S(=O)(=O)c1ccccc1,PEFWQSMSSURTDP-UHFFFAOYSA-N,PEFWQSMSSURTDP
1969,0.0,NC(=O)c1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],JQHWIBLQDQJXQC-UHFFFAOYSA-N,JQHWIBLQDQJXQC
1970,0.0,N#Cc1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],SFPIYSHETFEEQG-UHFFFAOYSA-N,SFPIYSHETFEEQG
1971,0.0,CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,HWPOZMMTECRYLB-UHFFFAOYSA-N,HWPOZMMTECRYLB
1972,1.0,CCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,KBSWKHHWTIRMAM-UHFFFAOYSA-N,KBSWKHHWTIRMAM
1973,1.0,CCCCCCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,YKZYJJZHFJGMJT-UHFFFAOYSA-N,YKZYJJZHFJGMJT
1974,1.0,CCCCCCCCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,BLWYYRNWYFXCHB-UHFFFAOYSA-N,BLWYYRNWYFXCHB
1975,0.0,O=S(=O)(c1ccccc1)c1c(Oc2ccccc2)no[n+]1[O-],UVZTYJQVZKHPTP-UHFFFAOYSA-N,UVZTYJQVZKHPTP
1976,0.0,CCCCOc1nonc1S(=O)(=O)c1ccccc1,CMXONGPBKCJQEP-UHFFFAOYSA-N,CMXONGPBKCJQEP
1977,1.0,CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C(=O)O)cc4)no3)ccc21,WBCIOPIRIDDQSE-UHFFFAOYSA-N,WBCIOPIRIDDQSE
1978,0.0,O=[N+]([O-])c1no[n+]([O-])c1-c1ccccc1,XIEWBGZOLGSTEO-UHFFFAOYSA-N,XIEWBGZOLGSTEO
1979,1.0,CC(C)(C)OC(=O)CC(C(=O)C(Cc1ccc(OC(C)(C)C)cc1)NC(=O)OC(C)(C)C)S(=O)(=O)c1ccccc1,OVJBQQAXDIXIBU-UHFFFAOYSA-N,OVJBQQAXDIXIBU
1980,1.0,CC(C)(C)OC(=O)NC(CC(=O)OCc1ccccc1)C(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,SVNKEDMVAQBLLN-UHFFFAOYSA-N,SVNKEDMVAQBLLN
1981,1.0,CC(C)(C)OC(=O)C(CCCCNC(=O)OCc1ccccc1)NC[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)OC(C)(C)C,PTVBRWZQHJAIAX-UOCPRXARSA-N,PTVBRWZQHJAIAX
1982,1.0,CC(C)(C)OC(=O)C(CCCCNC(=O)OCc1ccccc1)NC(=O)C1C[C@@H](OC(=O)C2CCCCC2)CN1C(=O)OC(C)(C)C,WDOCXNOYIDBITG-VOYUOQKBSA-N,WDOCXNOYIDBITG
1983,1.0,CC(C)(C)OC(=O)C(CCCCNC(=O)OCc1ccccc1)NC(=O)C1C[C@@H](OCc2ccccc2)CN1C(=O)OC(C)(C)C,ZEIXRPVDVMJLIP-JMYZALGVSA-N,ZEIXRPVDVMJLIP
1984,1.0,CC(C)(C)OC(=O)C(CCCCNC(=O)OCc1ccccc1)NC(=O)C1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,PJBWRSPVKCDCKE-JMYZALGVSA-N,PJBWRSPVKCDCKE
1985,0.0,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,YURQMHCZHLMHIB-UHFFFAOYSA-N,YURQMHCZHLMHIB
1986,0.0,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,IAFBOKYTDSDNHV-UHFFFAOYSA-N,IAFBOKYTDSDNHV
1987,0.0,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,INBPQAJYHSJVRY-UHFFFAOYSA-N,INBPQAJYHSJVRY
1988,0.0,O=c1cc(-c2ccccc2)oc2ccccc12,VHBFFQKBGNRLFZ-UHFFFAOYSA-N,VHBFFQKBGNRLFZ
1989,0.0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,YXOLAZRVSSWPPT-UHFFFAOYSA-N,YXOLAZRVSSWPPT
1990,0.0,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,ULSUXBXHSYSGDT-UHFFFAOYSA-N,ULSUXBXHSYSGDT
1991,1.0,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,QXJMWAGIFVRLTO-UHFFFAOYSA-N,QXJMWAGIFVRLTO
1992,1.0,COCCOCO[C@@H]1/C=C\COC(=O)/C=C/[C@@H](OC)[C@@H]2C[C@@H](OC(=O)c3ccccc3)C(C)=C1C2(C)C,PYCBRFWFEGIXFQ-KPNYVVEHSA-N,PYCBRFWFEGIXFQ
1993,0.0,COCCOCO[C@@H]1/C=C\C(OC(C)=O)C(OC(C)=O)/C=C/[C@@H](OC)[C@@H]2CCC(C)=C1C2(C)C,NQCBVOZPBRFMSA-XDTDIYPDSA-N,NQCBVOZPBRFMSA
1994,1.0,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,MDRKJMLXLVCUIU-IBGZPJMESA-N,MDRKJMLXLVCUIU
1995,1.0,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1cc(O)cc(O)c1)O2,OKBQXURKDRNMAB-NRFANRHFSA-N,OKBQXURKDRNMAB
1996,0.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1cc(O)cc(O)c1)CC2=O,CUAHQWHCZQIDAM-KETROQBRSA-N,CUAHQWHCZQIDAM
1997,0.0,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,CTFJUDTWKJHYNX-IBGZPJMESA-N,CTFJUDTWKJHYNX
1998,1.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,MBIJQAHZUBUPNM-VIZOYTHASA-N,MBIJQAHZUBUPNM
1999,0.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,GOAUTULGLLBZSR-YLLUOSTHSA-N,GOAUTULGLLBZSR
2000,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,LPEPZZAVFJPLNZ-SFHVURJKSA-N,LPEPZZAVFJPLNZ
2001,0.0,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,KQFUXLQBMQGNRT-UHFFFAOYSA-N,KQFUXLQBMQGNRT
2002,1.0,COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1,DFZUWIAIIXJYQQ-UHFFFAOYSA-N,DFZUWIAIIXJYQQ
2003,1.0,CC(=CCc1c(-c2cc(O)c(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3)CO,UTYRRYOOGHLXNT-UHFFFAOYSA-N,UTYRRYOOGHLXNT
2004,1.0,COc1ccc(/C=N/NC(=O)c2ccccc2F)cc1CN1CCN(c2ccc(F)cc2)CC1,VEMWRCJAJCQIPW-STBIYBPSSA-N,VEMWRCJAJCQIPW
2005,1.0,COc1cc(C(=O)N/N=C/c2ccc(OC)c(CN3CCN(c4ccc(F)cc4)CC3)c2)ccc1O,HBEFWJNIFKXCNE-STBIYBPSSA-N,HBEFWJNIFKXCNE
2006,0.0,CCOC(=O)c1cccc(NC(=O)c2cnc3ccccc3n2)c1,MBQCDYMTQRDDJC-UHFFFAOYSA-N,MBQCDYMTQRDDJC
2007,1.0,CCN(CC)P(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(N(C)C)cc1NC(=O)c1ccco1,OCQYRCACOUHQPZ-UHFFFAOYSA-N,OCQYRCACOUHQPZ
2008,0.0,Cc1nc2cc(-c3cccc(F)c3)nn2c(N2CCN(C(=O)c3ccco3)CC2)c1C,ISRDOTRRUXXYDX-UHFFFAOYSA-N,ISRDOTRRUXXYDX
2009,1.0,COc1ccc(/C=N/NC(=O)c2cccnc2)cc1CN1CCN(c2ccc(F)cc2)CC1,IVSQFQAPBGIOLG-LQKURTRISA-N,IVSQFQAPBGIOLG
2010,1.0,COc1ccc(CN2C(=O)c3ccccc3C2=O)cc1C(=O)Nc1ccccc1N1CCOCC1,OFUSYHKQYUTAKZ-UHFFFAOYSA-N,OFUSYHKQYUTAKZ
2011,1.0,CCOc1ccc(NC(=O)c2cccc3c2C(=O)N(CCOC)C3)cc1,DWDFLPVXVCXAFA-UHFFFAOYSA-N,DWDFLPVXVCXAFA
2012,1.0,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)N2CCN(c3ccccn3)CC2)cc1,XIGKSTOGNSHTNH-NTCAYCPXSA-N,XIGKSTOGNSHTNH
2013,0.0,CCCCn1c(O)c(N=Nc2ccccn2)c2ccccc21,XRGFBDPLYOOKHD-UHFFFAOYSA-N,XRGFBDPLYOOKHD
2014,1.0,CCN1/C(=C/C=C/c2oc3ccc4ccccc4c3[n+]2CC)Oc2ccc3ccccc3c21,OJVKTLIEOIDYQI-UHFFFAOYSA-N,OJVKTLIEOIDYQI
