,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
138,1.0,COc1ccc(-c2n/c(=N\Cc3cccnc3)sn2-c2ccccc2)cc1,OUGVGDCSBOPMFR-XTQSDGFTSA-N,OUGVGDCSBOPMFR
139,0.0,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,DWZAEMINVBZMHQ-UHFFFAOYSA-N,DWZAEMINVBZMHQ
140,1.0,Cc1cccc2[nH]c3c(c(=O)c12)CCCC3,IPPASRLNICEBAG-UHFFFAOYSA-N,IPPASRLNICEBAG
141,1.0,Clc1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,IVHAGHYALPYDPQ-UHFFFAOYSA-N,IVHAGHYALPYDPQ
142,1.0,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,NWLCFCJTFBZULK-UHFFFAOYSA-N,NWLCFCJTFBZULK
143,1.0,CC1(C)CCc2c([nH]c3cccc(Cl)c3c2=O)C1,FASJFULEWPJESK-UHFFFAOYSA-N,FASJFULEWPJESK
144,1.0,c1coc(CNCCCNc2ccnc3cc(Cc4ccc5c(c4)OCO5)ccc23)c1,YMJRSVQUUUCMSB-UHFFFAOYSA-N,YMJRSVQUUUCMSB
145,1.0,O=C(NCCN1CCNCC1)Nc1ncccc1OCc1ccccc1,PEZDASZYCADKJP-UHFFFAOYSA-N,PEZDASZYCADKJP
146,1.0,O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,DULLYLROEIJODI-UHFFFAOYSA-N,DULLYLROEIJODI
147,1.0,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,ORVPEVIDEJOHIY-UHFFFAOYSA-N,ORVPEVIDEJOHIY
148,1.0,CS(C)(=N)=Nc1ccc(C(F)(F)F)cc1,HMQLHFRTSSQXMZ-UHFFFAOYSA-N,HMQLHFRTSSQXMZ
149,1.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,ITYQJLOPXWLWNV-UHFFFAOYSA-N,ITYQJLOPXWLWNV
150,1.0,CC(C)=CCC12OC[C@@H]3CC(=CC4C(=O)c5c(cc6c(c5O)C=CC(C)(C)O6)O[C@]431)C2=O,QRFSUVLGHKWJRF-XABTUFOHSA-N,QRFSUVLGHKWJRF
151,1.0,COc1cccc2nc(NC(C)C)nc(NCc3ccco3)c12,XNTDLSPQHABXDO-UHFFFAOYSA-N,XNTDLSPQHABXDO
152,1.0,COc1ccc2c(OC)c(Cc3ccccc3)c(C)nc2c1,GMVWJKYHQRYTGH-UHFFFAOYSA-N,GMVWJKYHQRYTGH
153,1.0,Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C,CYCGGKILBWERDJ-UHFFFAOYSA-N,CYCGGKILBWERDJ
154,1.0,COc1ccc(/C=C2\Oc3cc(OC)ccc3C2=O)cc1,LNLRZAXYLVIPKL-SXGWCWSVSA-N,LNLRZAXYLVIPKL
155,1.0,FC(F)(F)c1cc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc(C(F)(F)F)c1,JKHFSLBEFZOLFH-UHFFFAOYSA-N,JKHFSLBEFZOLFH
156,1.0,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,JKFSLVDEDNJILV-UHFFFAOYSA-N,JKFSLVDEDNJILV
157,1.0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccc(F)cc4s3)cc2)c1O,DCPQZFQYOJQYFZ-UHFFFAOYSA-N,DCPQZFQYOJQYFZ
158,1.0,CCCCCCSc1ccc(C(=O)CCN(C)C)cc1,KRYZPTMHACIWAT-UHFFFAOYSA-N,KRYZPTMHACIWAT
159,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(OC)c1,DFSUFPSHAGYTDU-UHFFFAOYSA-N,DFSUFPSHAGYTDU
160,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1-c1ccccc1,ZFLBQQYARJYUTI-UHFFFAOYSA-N,ZFLBQQYARJYUTI
161,0.0,CC=C(C)C(=O)c1ccc(CCCCCCC)cc1,SURNDRIKMMAISD-UHFFFAOYSA-N,SURNDRIKMMAISD
162,1.0,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cccc(OC)c2c1=O,LOUMDIJOGKLOQH-UHFFFAOYSA-N,LOUMDIJOGKLOQH
163,1.0,CCOC(=O)C1C(c2ccc3c(c2)OCO3)=Nc2cc(OC)ccc2C1OC,WTMHHMABUCNIFT-UHFFFAOYSA-N,WTMHHMABUCNIFT
164,1.0,CCc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,JOOURXLMDGHJQA-UHFFFAOYSA-N,JOOURXLMDGHJQA
165,1.0,CC(C)(C)c1ccc2[nH]c3c(c(=O)c2c1)CCCC3,ABWKRBGWUUJBSM-UHFFFAOYSA-N,ABWKRBGWUUJBSM
166,1.0,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1,NXVTZWGZZGMQMN-UHFFFAOYSA-N,NXVTZWGZZGMQMN
167,1.0,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3CC(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)Cn1ccnc1,ZNJWFSPJILTGAI-NCYJMKFLSA-N,ZNJWFSPJILTGAI
168,1.0,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)[nH]c2cccc(OC)c2c1=O,VJDMCUNRTCMWDU-UHFFFAOYSA-N,VJDMCUNRTCMWDU
169,1.0,COc1ccc(S(=O)(=O)N2CC(=O)N(S(=O)(=O)c3ccc(OC)cc3)CC2=O)cc1,LMKHBMPBGCHZPI-UHFFFAOYSA-N,LMKHBMPBGCHZPI
170,0.0,COc1cc2[nH]c(C)c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)c(=O)c2cc1Cl,YJWADXWCWMYYLQ-UHFFFAOYSA-N,YJWADXWCWMYYLQ
171,1.0,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,ZHUPKALTWVLYNU-UHFFFAOYSA-N,ZHUPKALTWVLYNU
172,1.0,Nc1ncnc2c1c(-c1ccc(F)cc1)nn2CC(Cl)c1ccccc1,DMATXWLHUWDWHH-UHFFFAOYSA-N,DMATXWLHUWDWHH
173,1.0,CCOC(=O)C1C(c2ccc3c(c2)OCO3)=Nc2cccc(OC)c2C1NC,KUOJLKRRXRBPKD-UHFFFAOYSA-N,KUOJLKRRXRBPKD
174,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,DDNLDCCXWKXEIV-UHFFFAOYSA-N,DDNLDCCXWKXEIV
175,1.0,Cc1[nH]c2ccccc2c(=O)c1C=Cc1ccc(O)cc1,HXNKCYIVKHEXAT-UHFFFAOYSA-N,HXNKCYIVKHEXAT
176,1.0,CC1=C(C(=O)NC2CC2)N(C)S(=O)(=O)c2ccccc21,YMWYHUHDOLAZGH-UHFFFAOYSA-N,YMWYHUHDOLAZGH
177,0.0,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(P(=O)(O)O)cc3)cc2)c(F)c1)C(=O)N=C(N)N,IDBZSFJXOIUGLH-JLHYYAGUSA-N,IDBZSFJXOIUGLH
178,1.0,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC,KBYFEQRBOAAMSZ-UHFFFAOYSA-N,KBYFEQRBOAAMSZ
179,1.0,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(CN4CCCCC4)cc3)c2c1,NIVNKMPXQVXFGP-UHFFFAOYSA-N,NIVNKMPXQVXFGP
180,1.0,Cc1cc(NC(=O)Nc2ccc(F)cc2)c2ccccc2n1,LNIHAMGNOIKRMR-UHFFFAOYSA-N,LNIHAMGNOIKRMR
181,0.0,CS(=O)(=O)NC(=O)c1ccc(C(F)(F)F)cc1,WJZUVLYFRQFNQH-UHFFFAOYSA-N,WJZUVLYFRQFNQH
182,1.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCNC2CCOC2=O)c1,DXCZVUGSWTZEKE-UHFFFAOYSA-N,DXCZVUGSWTZEKE
183,1.0,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,MYWJWRCXIVJIOX-UHFFFAOYSA-N,MYWJWRCXIVJIOX
184,1.0,ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,NBRVSSMSYRPVCE-UHFFFAOYSA-N,NBRVSSMSYRPVCE
185,1.0,Cc1cc(NC(=O)Nc2ccccc2F)c2ccccc2n1,NCDCHPMCNVQSPX-UHFFFAOYSA-N,NCDCHPMCNVQSPX
186,0.0,O=C(O)CCCc1cn(CC(=O)O)c2c(/C=C/c3ccc(OCCCCc4cccc(Cl)c4)cc3)cccc12,SVEIXTCDRMVORE-DTQAZKPQSA-N,SVEIXTCDRMVORE
187,1.0,Cc1cccc2[nH]c3c(c(=O)c12)CC(C)(C)CC3,PUUSFSXFHZBEAG-UHFFFAOYSA-N,PUUSFSXFHZBEAG
188,1.0,CCCCCCOc1cc(Cl)c(C(=O)CCN2CC2C)cc1Cl,FWEQPKVOKVCVSZ-UHFFFAOYSA-N,FWEQPKVOKVCVSZ
189,1.0,C[S+](O)Cc1ccc(C(F)(F)F)cc1,GQPCQTYUCFTTEY-UHFFFAOYSA-N,GQPCQTYUCFTTEY
190,1.0,O=C1CC(c2ccc(Cl)cc2Cl)Cc2[nH]c3ccc(Cl)cc3c(=O)c21,SLRIULRRADAUHV-UHFFFAOYSA-N,SLRIULRRADAUHV
191,1.0,CCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,WXYWMSOSIIBMMM-UHFFFAOYSA-N,WXYWMSOSIIBMMM
192,1.0,Cc1cccc2c(=O)c3c([nH]c12)CC(C)(C)CC3,WUCRUPXPHXPBBW-UHFFFAOYSA-N,WUCRUPXPHXPBBW
193,1.0,c1ccc(CCc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,IHADZPHTLCPTBT-UHFFFAOYSA-N,IHADZPHTLCPTBT
194,1.0,Cc1[nH]c2ccccc2c(=O)c1C1CCCCC1,GNVDAOHYRZGJCJ-UHFFFAOYSA-N,GNVDAOHYRZGJCJ
195,1.0,CCCCCCc1ccc(NC(=O)C=C(C)C)cc1,SEUIJTZOZOVAAV-UHFFFAOYSA-N,SEUIJTZOZOVAAV
196,1.0,COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4C)CC3)c2c1,VITNUIFTUFCBDI-UHFFFAOYSA-N,VITNUIFTUFCBDI
197,1.0,Cc1cc(NC(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)c2ccccc2n1,MPIXFKUKAYSXFQ-UHFFFAOYSA-N,MPIXFKUKAYSXFQ
198,1.0,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,XPNGWXVMPJPEMO-UHFFFAOYSA-N,XPNGWXVMPJPEMO
199,1.0,CC1(C)CCc2[nH]c3ccccc3c(=O)c2C1,HVMMUKVETVSINS-UHFFFAOYSA-N,HVMMUKVETVSINS
200,0.0,N#Cc1cnc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cn1,SUPNBZLSUPXLAF-UHFFFAOYSA-N,SUPNBZLSUPXLAF
201,1.0,Cc1cc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)c2ccccc2n1,ZZTTTYKWYJSMGS-UHFFFAOYSA-N,ZZTTTYKWYJSMGS
202,1.0,CSCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,IAHJEADTZSOQLR-CVEARBPZSA-N,IAHJEADTZSOQLR
203,1.0,FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,LXVRVQPBCVZLRX-UHFFFAOYSA-N,LXVRVQPBCVZLRX
204,1.0,O=C1C(Cc2ccccc2)N(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C(=O)C(Cc2ccccc2)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,BLAOWEJIYCDMGB-UHFFFAOYSA-N,BLAOWEJIYCDMGB
205,1.0,c1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,IGKWJYNKXPTGRB-UHFFFAOYSA-N,IGKWJYNKXPTGRB
206,1.0,CCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,ORJDLJRUUNFZIZ-UHFFFAOYSA-N,ORJDLJRUUNFZIZ
207,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1SC,AUIGTMRTVIJXIS-UHFFFAOYSA-N,AUIGTMRTVIJXIS
208,1.0,Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,JQSJAVBMIMDUFO-UHFFFAOYSA-N,JQSJAVBMIMDUFO
209,1.0,CC(Nc1ccc(-c2ccnn2C)nc1)C(=O)Nc1ccc(-c2cccnc2)nc1,UTBGFYWFGKMYNX-UHFFFAOYSA-N,UTBGFYWFGKMYNX
210,1.0,Fc1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,MMLPKHPNZDKPHQ-UHFFFAOYSA-N,MMLPKHPNZDKPHQ
211,1.0,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,TWTCIDZQLCIDPO-LJQANCHMSA-N,TWTCIDZQLCIDPO
212,0.0,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NC(=O)NC(CC(=O)O)C(=O)O)cc2)c(F)c1)C(=O)N=C(N)N,NGWLMMVAGBCVGQ-UXBLZVDNSA-N,NGWLMMVAGBCVGQ
213,1.0,COc1ccc2c(c1)C(=Cc1ccc3c(C=Cc4ccc(N5CCN(C)CC5)nc4)[nH]nc3c1)C(=O)N2,GBUDRABUNBYJKG-UHFFFAOYSA-N,GBUDRABUNBYJKG
214,1.0,O=C(C=Cc1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,UFQJPMAHMNYIOA-UHFFFAOYSA-N,UFQJPMAHMNYIOA
215,1.0,OCCCCCc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1,RFJSAPHKUYDIBR-UHFFFAOYSA-N,RFJSAPHKUYDIBR
216,1.0,CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,FEZQZQTWDYTJPE-UHFFFAOYSA-N,FEZQZQTWDYTJPE
217,1.0,Cc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2n1,ADMPDKDPAUHBGP-UHFFFAOYSA-N,ADMPDKDPAUHBGP
218,1.0,COc1cc(C=CC(=O)CC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)ccc1O,ZJMKKBVWRMEAKB-QLQROWNFSA-N,ZJMKKBVWRMEAKB
219,1.0,CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,LLPKFYZXCQQVTR-UHFFFAOYSA-N,LLPKFYZXCQQVTR
220,1.0,CS(C)(=N)=NC(=O)c1ccc(C(F)(F)F)cc1,BOMSMEBIQXEIBA-UHFFFAOYSA-N,BOMSMEBIQXEIBA
221,1.0,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,GMITTXRKDVNPGH-UHFFFAOYSA-N,GMITTXRKDVNPGH
222,1.0,c1ccc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,PVWPFXBVCOPOGF-UHFFFAOYSA-N,PVWPFXBVCOPOGF
223,1.0,CCCCCCOc1c(C)cc(C(=O)CCN(C)C)cc1C,MGJLERSAIZIYCA-UHFFFAOYSA-N,MGJLERSAIZIYCA
224,1.0,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c2ccccc2n1,CVSOPPYMGJDQET-UHFFFAOYSA-N,CVSOPPYMGJDQET
225,1.0,COc1cc2[nH]c(C)c(-c3ccccc3)c(=O)c2cc1Cl,HKKWZNMLWCLVQI-UHFFFAOYSA-N,HKKWZNMLWCLVQI
226,1.0,COc1cccc2[nH]c3c(c(=O)c12)CCCC3,YCJXMWQCDPTWNB-UHFFFAOYSA-N,YCJXMWQCDPTWNB
227,1.0,CC(C)=CCC12OC[C@@H]3[C@@H](COCc4ccccc4)C(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,VVGDARZBGSPDTH-FYAKHGDTSA-N,VVGDARZBGSPDTH
228,1.0,CCCCCCOc1ccc(C(=O)CCN(CCCC)CCCC)cc1,IJGMPQISKVNGDE-UHFFFAOYSA-N,IJGMPQISKVNGDE
229,1.0,CCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)c(O)c2)cc1,NXGXSRJQERFLRS-UHFFFAOYSA-N,NXGXSRJQERFLRS
230,1.0,CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1,QTCZENNLHAHFPC-UHFFFAOYSA-N,QTCZENNLHAHFPC
231,1.0,CCN(CC)CCCC(C)Nc1ccnc2cc(C(F)(F)F)ccc12,HIWSRDNBRUFDDW-UHFFFAOYSA-N,HIWSRDNBRUFDDW
232,1.0,Cc1cc(NC(=O)Nc2ccc(C(C)(C)C)cc2)c2ccccc2n1,DXBARVIJQIWBQV-UHFFFAOYSA-N,DXBARVIJQIWBQV
233,1.0,Cc1nc2ccccc2c(OCc2ccccc2)c1Br,CVNIIQUJZRUMLV-UHFFFAOYSA-N,CVNIIQUJZRUMLV
234,1.0,CCCCCCc1ccc(C(=O)CCNCCC)cc1,IHAKHGFZWJHPER-UHFFFAOYSA-N,IHAKHGFZWJHPER
235,1.0,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCCC1,UREBGVVUNJWDAC-UHFFFAOYSA-N,UREBGVVUNJWDAC
236,1.0,Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(F)cc2)cc1,VAORLJQUVFIABJ-UHFFFAOYSA-N,VAORLJQUVFIABJ
237,1.0,Cc1cc(C)c2c(=O)c3c([nH]c2c1)CCCC3,WRSJNUPPWPCMFD-UHFFFAOYSA-N,WRSJNUPPWPCMFD
238,1.0,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCc2ccccc2C1,ZWIYUBCAUDUSLA-JQIJEIRASA-N,ZWIYUBCAUDUSLA
239,1.0,CCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,VNZBNQWWQDEARP-CVEARBPZSA-N,VNZBNQWWQDEARP
240,1.0,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCN(C)CC4)C(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,FIQWTWHFYYNMEF-NOTYXQQDSA-N,FIQWTWHFYYNMEF
241,1.0,Fc1ccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c(Cl)c1,KSKOUFFNTCOCDW-UHFFFAOYSA-N,KSKOUFFNTCOCDW
242,1.0,Cc1cc(C)cc(Cc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)c1,BWPXZXSFTDBJIH-UHFFFAOYSA-N,BWPXZXSFTDBJIH
243,0.0,CCOCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(N2CCC2)n1,UCJMMCUURXVVJG-UHFFFAOYSA-N,UCJMMCUURXVVJG
244,1.0,CCCCCC(=O)Nc1ccc(C(=O)CCN(C)C)cc1,PNOZNEPJQOUPFH-UHFFFAOYSA-N,PNOZNEPJQOUPFH
245,1.0,Nc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3)N(S(=O)(=O)c3ccc(N)cc3)C(=O)C2c2ccccc2)cc1,QUOALYCSYFNATG-UHFFFAOYSA-N,QUOALYCSYFNATG
246,1.0,CC1(C)CCc2[nH]c3cc(Cl)ccc3c(=O)c2C1,UGMWZUKVNHZBRT-UHFFFAOYSA-N,UGMWZUKVNHZBRT
247,1.0,Cc1cc(C)c2[nH]c3c(c(=O)c2c1)CCCC3,LRPGFDJZDUMOQN-UHFFFAOYSA-N,LRPGFDJZDUMOQN
248,1.0,CCN(CCCCCCNC(=O)C=Cc1ccc(O)c(OC)c1)Cc1ccccc1OC,NTQFMRZDTVXICG-UHFFFAOYSA-N,NTQFMRZDTVXICG
249,1.0,CC(Nc1ccc(-c2ccnn2C)nc1)C(=O)Nc1ccc(-c2ccccc2)cn1,XZJWCJMLDPTODI-UHFFFAOYSA-N,XZJWCJMLDPTODI
250,1.0,COc1ccc(Oc2ccc3c(NCCCNCc4cccc(OC)c4O)ccnc3c2)cc1,ZNPXRAIQHVQTFF-UHFFFAOYSA-N,ZNPXRAIQHVQTFF
251,1.0,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,FYEQJLDNQJUZMM-UHFFFAOYSA-N,FYEQJLDNQJUZMM
252,1.0,COc1ccc2c(c1)c(=O)c(Cc1ccccc1)c(C)n2C,AGUXCEHLNYBTHS-UHFFFAOYSA-N,AGUXCEHLNYBTHS
253,1.0,O=C(O)Cc1ccc(Nc2nc(-c3ccccc3)nc3c2S(=O)(=O)CCC3)cc1,LKPAOLJJSTXDIZ-UHFFFAOYSA-N,LKPAOLJJSTXDIZ
254,1.0,Cc1[nH]c2ccc(Cl)cc2c(=O)c1Br,AOABXRXKSDYUDP-UHFFFAOYSA-N,AOABXRXKSDYUDP
255,1.0,CCCCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(-c2cccs2)n1,CAGIDUWBNIPEGV-UHFFFAOYSA-N,CAGIDUWBNIPEGV
256,1.0,CN(C)c1cccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,RCKMFSJLMAJGGG-UHFFFAOYSA-N,RCKMFSJLMAJGGG
257,1.0,O=C(O)Cc1ccc(Nc2nc(-c3ccccc3)nc3c2CSC3)cc1,NBLRKWUABXQBSO-UHFFFAOYSA-N,NBLRKWUABXQBSO
258,1.0,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,JIMDMLRNGLJHSN-LJQANCHMSA-N,JIMDMLRNGLJHSN
259,1.0,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,WKWQTNVUORLIAM-UHFFFAOYSA-N,WKWQTNVUORLIAM
260,1.0,Cc1cc(NCCN2CCCCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,SIOPPTKDMIHEDM-UHFFFAOYSA-N,SIOPPTKDMIHEDM
261,1.0,N#Cc1ccc(N2CC[C@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@H](F)C2)nc1,OHNNRNYUHNGDNO-CABCVRRESA-N,OHNNRNYUHNGDNO
262,1.0,O=S1(=Nc2ccccc2Cl)CCCCC1,OVLAOVWXZWWYPO-UHFFFAOYSA-N,OVLAOVWXZWWYPO
263,1.0,O=c1c2c([nH]c3cc(C(F)(F)F)ccc13)CCCC2,HMGHQUBMNPHEHV-UHFFFAOYSA-N,HMGHQUBMNPHEHV
264,1.0,COc1ccc2[nH]c(C)c(Cc3ccccc3)c(=O)c2c1,RHRWMMFFBSMFPK-UHFFFAOYSA-N,RHRWMMFFBSMFPK
265,1.0,COc1cccc2c(NCc3ccco3)nc(NC(C)C)nc12,HQWAEZDBIWPRAT-UHFFFAOYSA-N,HQWAEZDBIWPRAT
266,1.0,O=C1C(c2ccccc2)N(S(=O)(=O)c2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,AWDIEUWPIRIVDC-UHFFFAOYSA-N,AWDIEUWPIRIVDC
267,1.0,COc1cc2[nH]c(-c3cccc(Oc4ccccc4)c3)c(C(=O)OCCCN3CCOCC3)c(=O)c2cc1F,ZORZKYDAKFGHST-UHFFFAOYSA-N,ZORZKYDAKFGHST
268,1.0,O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(C/C=C/c1ccccc1)C[C@@H]1C[C@@H](F)CN1,VISZYUPFSKJMQJ-KCBJOQEMSA-N,VISZYUPFSKJMQJ
269,1.0,CC(C)Nc1nc(NCc2ccco2)c2ccccc2n1,CAVHNBDKSZTHIC-UHFFFAOYSA-N,CAVHNBDKSZTHIC
270,1.0,CC(=O)N1CC=C(c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23)CC1,JHXOYBYPYLVIMP-LLVKDONJSA-N,JHXOYBYPYLVIMP
271,0.0,O=C1N=C(Nc2ccc(F)c(Cl)c2)S/C1=C\c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,YDFRXDRMHDKLMX-NVMNQCDNSA-N,YDFRXDRMHDKLMX
272,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCNC(=O)C2)c(Cl)c1,LZKWIVVYYCOOGQ-UHFFFAOYSA-N,LZKWIVVYYCOOGQ
273,1.0,O=c1c2c([nH]c3ccc(Cl)cc13)CCCC2,STQOKXJKHUNULH-UHFFFAOYSA-N,STQOKXJKHUNULH
274,1.0,O=C(Nc1nc2c(Cl)cccc2s1)c1cc([N+](=O)[O-])ccc1Cl,KAPIDRIHHMLAKG-UHFFFAOYSA-N,KAPIDRIHHMLAKG
275,1.0,CCOC(=O)c1c(-c2cccs2)[nH]c2cc(OC)ccc2c1=O,MEZNZDFPWWYYIT-UHFFFAOYSA-N,MEZNZDFPWWYYIT
276,0.0,Cc1cc(NC(=O)Nc2cc(F)cc(F)c2)c2ccccc2n1,UKAMSMRDMFZEQL-UHFFFAOYSA-N,UKAMSMRDMFZEQL
277,1.0,CCN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,TWEYJMZZQBJMDD-UXHICEINSA-N,TWEYJMZZQBJMDD
278,0.0,O=C(COc1ccc(-n2ccnc2)cc1)Nc1ccc(-c2ccccc2)cc1,VHJQAYMEVPBDIB-UHFFFAOYSA-N,VHJQAYMEVPBDIB
279,1.0,Cc1ccc2occ(/C=N/c3ccc(Cl)cc3O)c(=O)c2c1,WXWJNDIAGGUZPP-UFWORHAWSA-N,WXWJNDIAGGUZPP
280,1.0,CC(C)(C)c1ccc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,BTYZMPAEBZOXIM-UHFFFAOYSA-N,BTYZMPAEBZOXIM
281,1.0,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)[nH]c2cc(OC)ccc2c1=O,HXBJPHUNYSIDNR-UHFFFAOYSA-N,HXBJPHUNYSIDNR
