,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD
375353,WOKKFKCBYMRFBZ_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.68241,COC1(Cc2ccccc2F)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC(CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,WOKKFKCBYMRFBZ,WOKKFKCBYMRFBZ-UHFFFAOYSA-N,"InChI=1S/C38H44FN5O6S2/c1-42(2)22-19-30(27-51-32-10-5-4-6-11-32)40-35-18-17-33(25-36(35)44(46)47)52(48,49)41-37(45)28-13-15-31(16-14-28)43-23-20-38(50-3,21-24-43)26-29-9-7-8-12-34(29)39/h4-18,25,30,40H,19-24,26-27H2,1-3H3,(H,41,45)","""AuxInfo=1/1/N:34,35,1,41,40,42,7,8,6,39,43,9,17,49,16,50,26,27,31,12,52,32,13,51,48,4,36,18,5,30,15,38,25,10,28,44,19,3,11,29,21,33,14,45,20,46,47,23,24,2,37,22/E:(1,2)(5,6)(10,11)(13,14)(15,16)(20,21)(23,24)(46,47)(48,49)/CRV:44.5,52.6/rA:52COCCCCCCCCFCCNCCCCCONSOOCCCCNCCCNCCCSCCCCCCCN+OO-CCCCC/rB:s1;s2;s3;s4;d5;s6;d7;s8;s5d9;s10;s3;s12;s13;s14;d15;s16;d17;s18;d19;s19;s21;d22;d22;s22;d25;s26;d27;s28;s29;s30;s31;s32;s33;s33;s30;s36;s37;d38;s39;d40;s41;s38d42;s28;s44;d45;s45;s25d44;s18;s15d49;s14;s3s51;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,EntrezID:596;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL909602,PMID:17256834,2007.0,PMID:17256834,2007,0,0,0,1,,,=,8.51,8.51,0.0,0.0,1.0,8.51,0.0
375875,WPDFQZLKJJZIJX_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.68228,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC4(CC3)CC(Cc3ccccc3)=NO4)cc2)cc1[N+](=O)[O-],WPDFQZLKJJZIJX,WPDFQZLKJJZIJX-UHFFFAOYSA-N,"InChI=1S/C39H44N6O6S2/c1-43(2)22-19-31(28-52-34-11-7-4-8-12-34)40-36-18-17-35(26-37(36)45(47)48)53(49,50)42-38(46)30-13-15-33(16-14-30)44-23-20-39(21-24-44)27-32(41-51-39)25-29-9-5-3-6-10-29/h3-18,26,31,40H,19-25,27-28H2,1-2H3,(H,42,46)","""AuxInfo=1/1/N:1,3,42,12,41,43,11,13,40,44,10,14,27,48,28,47,18,17,5,32,34,4,31,35,38,49,36,7,39,26,6,37,29,9,19,16,50,24,33,15,45,23,2,30,51,25,52,53,21,22,46,8,20/E:(1,2)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(20,21)(23,24)(47,48)(49,50)/CRV:45.5,53.6/rA:53CNCCCCCSCCCCCCNCCCCSOONCOCCCCNCCCCCCCCCCCCCCNOCCCCN+OO-/rB:s1;s2;s2;s4;s5;s6;s7;s8;d9;s10;d11;s12;s9d13;s6;s15;d16;s17;d18;s19;d20;d20;s20;s23;d24;s24;d26;s27;d28;s29;s30;s31;s32;s33;s30s34;s33;s36;s37;s38;d39;s40;d41;s42;s39d43;w?37;s33s45;s29;s26d47;s19;s16d49;s50;d51;s51;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;EntrezID:596,P10415,WT,CHEMBL909602,PMID:17256834,2007.0,PMID:17256834,2007,0,0,0,1,,,=,8.19,8.19,0.0,0.0,1.0,8.19,0.0
376766,WQOQIJISSIPNLY_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.392550,N#Cc1ccc(COc2ccc(CC(NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NS(=O)(=O)c3ccc(NC4CCCC4)c([N+](=O)[O-])c3)cc2)cc1,WQOQIJISSIPNLY,WQOQIJISSIPNLY-UHFFFAOYSA-N,"InChI=1S/C42H39N5O7S/c43-27-31-10-12-32(13-11-31)28-54-36-20-16-29(17-21-36)24-39(45-41(48)25-30-14-18-34(19-15-30)33-6-2-1-3-7-33)42(49)46-55(52,53)37-22-23-38(40(26-37)47(50)51)44-35-8-4-5-9-35/h1-3,6-7,10-23,26,35,39,44H,4-5,8-9,24-25,28H2,(H,45,48)(H,46,49)","""AuxInfo=1/1/N:26,25,27,44,45,24,28,43,46,4,55,5,54,20,30,11,52,21,29,10,53,38,39,13,18,51,2,7,12,19,3,6,23,22,42,9,37,40,14,47,16,31,1,41,15,33,48,17,32,49,50,35,36,8,34/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(14,15)(16,17)(18,19)(20,21)(50,51)(52,53)/CRV:47.5,55.6/rA:55NCCCCCCOCCCCCCNCOCCCCCCCCCCCCCCONSOOCCCCNCCCCCCN+OO-CCCCC/rB:t1;s2;d3;s4;d5;s6;s7;s8;d9;s10;d11;s12;s13;s14;s15;d16;s16;s18;d19;s20;d21;s22;d23;s24;d25;s26;s23d27;s22;s19d29;s14;d31;s31;s33;d34;d34;s34;d37;s38;d39;s40;s41;s42;s43;s44;s42s45;s40;s47;d48;s48;s37d47;s12;s9d52;s6;s3d54;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4236686,PMID:30170927,2018.0,PMID:30170927,2018,0,0,0,1,,,=,6.21,6.21,0.0,0.0,1.0,6.21,0.0
378818,WUGANDSUVKXMEC_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.237775,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,WUGANDSUVKXMEC,WUGANDSUVKXMEC-UHFFFAOYSA-N,"InChI=1S/C18H14BrNO5S2/c19-11-5-7-12(8-6-11)27(24,25)20-15-9-16(26-10-17(21)22)18(23)14-4-2-1-3-13(14)15/h1-9,20,23H,10H2,(H,21,22)","""AuxInfo=1/1/N:22,23,21,24,15,18,14,19,7,4,16,13,20,25,8,6,2,26,17,9,1,3,27,11,12,5,10/E:(5,6)(7,8)(21,22)(24,25)/CRV:27.6/rA:27OCOCSCCCNSOOCCCCBrCCCCCCCCCO/rB:d1;s2;s2;s4;s5;d6;s7;s8;s9;d10;d10;s10;d13;s14;d15;s16;s16;s13d18;d8;s20;d21;s22;d23;s20s24;s6d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3266888;CHEMBL4677929;CHEMBL4341979,PMID:24749893,2014.0,PMID:24749893;PMID:33229135;PMID:31079964,2014;2021;2019,0;0;0,0;0;0,0;0;0,1;1;1,,,=,4.62;4.96;5.54,5.04,0.4651881339845202,0.2685764943797825,3.0,4.96,0.3399999999999998
379741,WVMYPBNXMFMJJY_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.257547,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)SC1=S,WVMYPBNXMFMJJY,WVMYPBNXMFMJJY-UHFFFAOYSA-N,"InChI=1S/C31H23N3O6S3/c35-29(32-43(39,40)26-17-15-25(16-18-26)34(37)38)27(19-21-7-3-1-4-8-21)33-30(36)28(42-31(33)41)20-22-11-13-24(14-12-22)23-9-5-2-6-10-23/h1-18,20,27H,19H2,(H,32,35)","""AuxInfo=1/1/N:21,36,20,22,35,37,19,23,34,38,30,40,31,39,9,14,8,15,17,28,18,29,33,32,10,7,16,27,2,25,42,3,24,11,1,26,12,13,5,6,43,41,4/E:(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(37,38)(39,40)/CRV:34.5,43.6/rA:43OCNSOOCCCCN+OO-CCCCCCCCCCNCOCCCCCCCCCCCCCCSCS/rB:d1;s2;s3;d4;d4;s4;d7;s8;d9;s10;d11;s11;s10;s7d14;s2;s16;s17;d18;s19;d20;s21;s18d22;s16;s24;d25;s25;w?27;s28;d29;s30;d31;s32;d33;s34;d35;s36;s33d37;s32;s29d39;s27;s24s41;d42;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3405857,PMID:25818766,2015.0,PMID:25818766,2015,0,0,0,1,,,=,6.35,6.35,0.0,0.0,1.0,6.35,0.0
380470,WVYGCYJTGGCNTL_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.257551,O=C(NS(=O)(=O)c1ccccc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S,WVYGCYJTGGCNTL,WVYGCYJTGGCNTL-UHFFFAOYSA-N,"InChI=1S/C31H22BrN3O6S3/c32-24-14-8-20(9-15-24)18-27(29(36)33-44(40,41)26-4-2-1-3-5-26)34-30(37)28(43-31(34)42)19-21-6-10-22(11-7-21)23-12-16-25(17-13-23)35(38)39/h1-17,19,27H,18H2,(H,33,36)","""AuxInfo=1/1/N:10,9,11,8,12,28,41,16,21,29,40,32,39,17,20,33,38,14,26,15,27,30,31,18,34,7,13,25,2,23,43,19,3,22,35,1,24,36,37,5,6,44,42,4/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(14,15)(16,17)(38,39)(40,41)/CRV:35.5,44.6/rA:44OCNSOOCCCCCCCCCCCCBrCCNCOCCCCCCCCCCN+OO-CCCCSCS/rB:d1;s2;s3;d4;d4;s4;d7;s8;d9;s10;s7d11;s2;s13;s14;d15;s16;d17;s18;s18;s15d20;s13;s22;d23;s23;w?25;s26;d27;s28;d29;s30;d31;s32;d33;s34;d35;s35;s34;s31d38;s30;s27d40;s25;s22s42;d43;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3405857,PMID:25818766,2015.0,PMID:25818766,2015,0,0,0,1,,,=,6.38,6.38,0.0,0.0,1.0,6.38,0.0
381520,WYAHBTJBOXJLSZ_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.360948,Cc1cc(OCCCn2ccc3ccc(OCc4cccc(C(=O)O)c4)cc32)cc(C)c1Cl,WYAHBTJBOXJLSZ,WYAHBTJBOXJLSZ-UHFFFAOYSA-N,"InChI=1S/C27H26ClNO4/c1-18-13-24(14-19(2)26(18)28)32-12-4-10-29-11-9-21-7-8-23(16-25(21)29)33-17-20-5-3-6-22(15-20)27(30)31/h3,5-9,11,13-16H,4,10,12,17H2,1-2H3,(H,30,31)","""AuxInfo=1/1/N:1,31,20,7,19,21,13,14,11,8,10,6,3,29,26,27,17,2,30,18,12,22,15,4,28,32,23,33,9,24,25,5,16/E:(1,2)(13,14)(18,19)(30,31)/rA:33CCCCOCCCNCCCCCCOCCCCCCCOOCCCCCCCCl/rB:s1;d2;s3;s4;s5;s6;s7;s8;s9;d10;s11;d12;s13;d14;s15;s16;s17;d18;s19;d20;s21;s22;d23;s23;s18d22;s15;s9s12d27;d4;s29;s30;s2d30;s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4015012,PMID:28343875,2017.0,PMID:28343875,2017,0,0,0,1,,,=,5.92,5.92,0.0,0.0,1.0,5.92,0.0
383518,XANRDXIWJCUKFA_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.271979,O=C(O)c1ccc([N+](=O)[O-])c(COc2ccc(C=C3SC(=S)N(c4ccccc4)C3=O)cc2)c1,XANRDXIWJCUKFA,XANRDXIWJCUKFA-UHFFFAOYSA-N,"InChI=1S/C24H16N2O6S2/c27-22-21(34-24(33)25(22)18-4-2-1-3-5-18)12-15-6-9-19(10-7-15)32-14-17-13-16(23(28)29)8-11-20(17)26(30)31/h1-13H,14H2,(H,28,29)","""AuxInfo=1/1/N:27,26,28,25,29,16,32,5,15,33,6,18,34,12,17,4,11,24,14,7,19,30,2,21,23,8,31,1,3,9,10,13,22,20/E:(2,3)(4,5)(6,7)(9,10)(28,29)(30,31)/CRV:26.5/rA:34OCOCCCCN+OO-CCOCCCCCCSCSNCCCCCCCOCCC/rB:d1;s2;s2;d4;s5;d6;s7;d8;s8;s7;s11;s12;s13;d14;s15;d16;s17;w?18;s19;s20;d21;s21;s23;d24;s25;d26;s27;s24d28;s19s23;d30;s17;s14d32;s4d11;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3631163,PMID:26421995,2015.0,PMID:26421995,2015,0,0,0,1,,,=,5.05,5.05,0.0,0.0,1.0,5.05,0.0
386376,XEDIVVGQTOTJSS_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.304998,COc1cc(O)c2c(=O)cc(-c3cc(O)c(O)cc3Cc3ccccc3)oc2c1,XEDIVVGQTOTJSS,XEDIVVGQTOTJSS-UHFFFAOYSA-N,"InChI=1S/C23H18O6/c1-28-15-9-19(26)23-20(27)12-21(29-22(23)10-15)16-11-18(25)17(24)8-14(16)7-13-5-3-2-4-6-13/h2-6,8-12,24-26H,7H2,1H3","""AuxInfo=1/0/N:1,24,23,25,22,26,20,18,4,29,13,10,21,19,3,12,16,14,5,8,11,28,7,17,15,6,9,2,27/E:(3,4)(5,6)/rA:29COCCCOCCOCCCCCOCOCCCCCCCCCOCC/rB:s1;s2;d3;s4;s5;d5;s7;d8;s8;d10;s11;d12;s13;s14;d14;s16;s16;s12d18;s19;s20;d21;s22;d23;s24;s21d25;s11;s7s27;s3d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3830805,PMID:27353532,2016.0,PMID:27353532,2016,0,0,0,1,,,=,5.89,5.89,0.0,0.0,1.0,5.89,0.0
386501,XEJDPJHQCIGMPE_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.417466,Cc1cc(OCCCc2c3C(=O)N(c4cn(C)c5cc(C(=O)O)ccc45)CC(C)n3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,XEJDPJHQCIGMPE,XEJDPJHQCIGMPE-UHFFFAOYSA-N,"InChI=1S/C39H39Cl2N5O4/c1-20-15-26(16-21(2)35(20)41)50-14-8-9-27-28-12-13-30(40)34(33-23(4)42-44(7)24(33)5)36(28)46-22(3)18-45(38(47)37(27)46)32-19-43(6)31-17-25(39(48)49)10-11-29(31)32/h10-13,15-17,19,22H,8-9,14,18H2,1-7H3,(H,48,49)","""AuxInfo=1/1/N:1,48,29,45,40,17,42,7,8,24,25,33,34,6,3,46,19,27,15,2,47,28,44,39,20,4,9,32,26,35,18,14,38,37,49,31,10,11,21,36,50,43,16,41,13,30,12,22,23,5/E:(1,2)(15,16)(20,21)(48,49)/rA:50CCCCOCCCCCCONCCNCCCCCOOCCCCCCNCCCCCClCCCCNCNCCCCCCCl/rB:s1;d2;s3;s4;s5;s6;s7;s8;d9;s10;d11;s11;s13;d14;s15;s16;s16;d18;s19;s20;d21;s21;d20;s24;s14s18d25;s13;s27;s28;s10s28;s30;s9d31;s32;d33;s34;s35;s31d35;s37;d38;s39;s39;s41;s41;s38d43;s44;d4;s46;s47;s2d47;s49;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4385925,PMID:30929420,2019.0,PMID:30929420,2019,0,0,0,1,,,=,6.3,6.3,0.0,0.0,1.0,6.3,0.0
389276,XHKNIWAQOMDZOS_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.257544,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c(Cl)cc1)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,XHKNIWAQOMDZOS,XHKNIWAQOMDZOS-UHFFFAOYSA-N,"InChI=1S/C31H21Cl2N3O6S3/c32-23-12-10-22(11-13-23)21-8-6-20(7-9-21)17-28-30(38)35(31(43)44-28)27(16-19-4-2-1-3-5-19)29(37)34-45(41,42)24-14-15-25(33)26(18-24)36(39)40/h1-15,17-18,27H,16H2,(H,34,37)","""AuxInfo=1/1/N:22,21,23,20,24,31,42,32,41,35,40,36,39,16,15,18,29,8,19,30,33,34,37,7,13,9,17,28,2,26,44,38,14,3,25,10,1,27,11,12,5,6,45,43,4/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(39,40)(41,42)/CRV:36.5,45.6/rA:45OCNSOOCCCN+OO-CClCCCCCCCCCCNCOCCCCCCCCCCClCCCCSCS/rB:d1;s2;s3;d4;d4;s4;d7;s8;s9;d10;s10;d9;s13;s13;s7d15;s2;s17;s18;d19;s20;d21;s22;s19d23;s17;s25;d26;s26;w?28;s29;d30;s31;d32;s33;d34;s35;d36;s37;s37;s34d39;s33;s30d41;s28;s25s43;d44;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3405857,PMID:25818766,2015.0,PMID:25818766,2015,0,0,0,1,,,=,5.72,5.72,0.0,0.0,1.0,5.72,0.0
390382,XJAHZBYUSLAMHD_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.349261,Cc1c(C(=O)N(c2ccc(O)cc2)c2cn(C)nc2)cc(-c2cc(F)ccc2C(=O)N2Cc3c(cccc3)CC2CN2CCOCC2)n1C,XJAHZBYUSLAMHD,XJAHZBYUSLAMHD-UHFFFAOYSA-N,"InChI=1S/C38H39FN6O4/c1-25-34(38(48)45(31-21-40-41(2)23-31)29-9-11-32(46)12-10-29)20-36(42(25)3)35-19-28(39)8-13-33(35)37(47)44-22-27-7-5-4-6-26(27)18-30(44)24-43-14-16-49-17-15-43/h4-13,19-21,23,30,46H,14-18,22,24H2,1-3H3","""AuxInfo=1/0/N:1,17,49,36,37,35,38,26,8,13,9,12,27,43,47,44,46,39,23,20,19,32,15,41,2,34,33,24,7,40,14,10,28,3,22,21,29,4,25,18,16,48,42,31,6,11,30,5,45/E:(9,10)(11,12)(14,15)(16,17)/rA:49CCCCONCCCCOCCCCNCNCCCCCCFCCCCONCCCCCCCCCCNCCOCCNC/rB:s1;d2;s3;d4;s4;s6;d7;s8;d9;s10;s10;s7d12;s6;d14;s15;s16;s16;s14d18;s3;d20;s21;d22;s23;s24;d24;s26;s22d27;s28;d29;s29;s31;s32;d33;s34;d35;s36;s33d37;s34;s31s39;s40;s41;s42;s43;s44;s45;s42s46;s2s21;s48;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3705658,PATENT:US9108983B2,2015.0,PATENT:US9108983B2,2015,1;1,0;0,0;0,0;0,,,=,8.21;7.9,8.055,0.2192031021678294,0.1549999999999998,2.0,8.055,0.1550000000000002
390745,XJLOYNJOPADPGD_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.349266,CCn1c(-c2cc3c(cc2C(=O)N2Cc4c(cccc4)CC2CN2CCOCC2)OCO3)cc(C(=O)N(c2ccc(O)cc2)c2cn(C)nc2)c1C,XJLOYNJOPADPGD,XJLOYNJOPADPGD-UHFFFAOYSA-N,"InChI=1S/C40H42N6O6/c1-4-44-26(2)33(40(49)46(31-21-41-42(3)23-31)29-9-11-32(47)12-10-29)18-36(44)34-19-37-38(52-25-51-37)20-35(34)39(48)45-22-28-8-6-5-7-27(28)17-30(45)24-43-13-15-50-16-14-43/h5-12,18-21,23,30,47H,4,13-17,22,24-25H2,1-3H3","""AuxInfo=1/0/N:1,52,48,2,18,19,17,20,39,44,40,43,25,29,26,28,21,33,6,9,50,14,46,23,31,51,16,15,38,22,45,41,34,5,10,4,7,8,11,35,49,47,24,3,13,37,42,12,36,27,32,30/E:(9,10)(11,12)(13,14)(15,16)/rA:52CCNCCCCCCCCONCCCCCCCCCCNCCOCCOCOCCCONCCCCOCCCCNCNCCC/rB:s1;s2;s3;s4;d5;s6;d7;s8;s5d9;s10;d11;s11;s13;s14;d15;s16;d17;s18;s15d19;s16;s13s21;s22;s23;s24;s25;s26;s27;s24s28;s8;s30;s7s31;d4;s33;s34;d35;s35;s37;d38;s39;d40;s41;s41;s38d43;s37;d45;s46;s47;s47;s45d49;s3d34;s51;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3705658,PATENT:US9108983B2,2015.0,PATENT:US9108983B2,2015,1,0,0,0,,,=,8.08,8.08,0.0,0.0,1.0,8.08,0.0
390816,XJOFGWJUEHAPBP_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.349310,Cc1c(C(=O)N(c2ccc(O)cc2)c2cn(C3CCOC3)nc2)cc(-c2cc(F)ccc2C(=O)N2Cc3c(cccc3)CC2CN2CCOCC2)n1C,XJOFGWJUEHAPBP,XJOFGWJUEHAPBP-UHFFFAOYSA-N,"InChI=1S/C41H43FN6O5/c1-27-37(41(51)48(31-8-10-35(49)11-9-31)34-22-43-47(25-34)32-13-16-53-26-32)21-39(44(27)2)38-20-30(42)7-12-36(38)40(50)46-23-29-6-4-3-5-28(29)19-33(46)24-45-14-17-52-18-15-45/h3-12,20-22,25,32-33,49H,13-19,23-24,26H2,1-2H3","""AuxInfo=1/0/N:1,53,40,41,39,42,30,8,13,9,12,31,18,47,51,19,48,50,43,27,24,23,36,45,15,21,2,38,37,28,7,17,44,14,10,32,3,26,25,33,4,29,22,52,46,35,16,6,11,34,5,49,20/E:(8,9)(10,11)(14,15)(17,18)/rA:53CCCCONCCCCOCCCCNCCCOCNCCCCCCFCCCCONCCCCCCCCCCNCCOCCNC/rB:s1;d2;s3;d4;s4;s6;d7;s8;d9;s10;s10;s7d12;s6;d14;s15;s16;s17;s18;s19;s17s20;s16;s14d22;s3;d24;s25;d26;s27;s28;d28;s30;s26d31;s32;d33;s33;s35;s36;d37;s38;d39;s40;s37d41;s38;s35s43;s44;s45;s46;s47;s48;s49;s46s50;s2s25;s52;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3705658,PATENT:US9108983B2,2015.0,PATENT:US9108983B2,2015,1;1,0;0,0;0,0;0,,,=,7.58;7.62,7.6,0.0282842712474622,0.0200000000000002,2.0,7.6,0.02
392387,XLIXBBVJVMZVOY_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.257557,CCC(C)C(C(=O)NS(=O)(=O)c1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)SC1=S,XLIXBBVJVMZVOY,XLIXBBVJVMZVOY-UHFFFAOYSA-N,"InChI=1S/C28H26N2O4S3/c1-3-19(2)25(26(31)29-37(33,34)23-12-8-5-9-13-23)30-27(32)24(36-28(30)35)18-20-14-16-22(17-15-20)21-10-6-4-7-11-21/h4-19,25H,3H2,1-2H3,(H,29,31)","""AuxInfo=1/1/N:1,4,2,30,15,29,31,14,16,28,32,13,17,24,34,25,33,22,3,23,27,26,12,21,5,6,19,36,8,18,7,20,10,11,37,35,9/E:(6,7)(8,9)(10,11)(12,13)(14,15)(16,17)(33,34)/CRV:37.6/rA:37CCCCCCONSOOCCCCCCNCOCCCCCCCCCCCCCCSCS/rB:s1;s2;s3;s3;s5;d6;s6;s8;d9;d9;s9;d12;s13;d14;s15;s12d16;s5;s18;d19;s19;w?21;s22;d23;s24;d25;s26;d27;s28;d29;s30;s27d31;s26;s23d33;s21;s18s35;d36;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3405857,PMID:25818766,2015.0,PMID:25818766,2015,0,0,0,1,,,=,6.39,6.39,0.0,0.0,1.0,6.39,0.0
392895,XMCXDWMEPUPLSC_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.259728,CCOc1ccccc1N=Nc1c(O)n(-c2cc(-c3ccc(N(C)C)cc3)cc(O)c2)nc1C,XMCXDWMEPUPLSC,XMCXDWMEPUPLSC-UHFFFAOYSA-N,"InChI=1S/C26H27N5O3/c1-5-34-24-9-7-6-8-23(24)27-28-25-17(2)29-31(26(25)33)21-14-19(15-22(32)16-21)18-10-12-20(13-11-18)30(3)4/h6-16,32-33H,5H2,1-4H3","""AuxInfo=1/0/N:1,34,24,25,2,7,6,8,5,20,27,21,26,17,28,31,33,19,18,22,16,29,9,4,12,13,10,11,32,23,15,30,14,3/E:(3,4)(10,11)(12,13)/rA:34CCOCCCCCCNNCCONCCCCCCCNCCCCCCOCNCC/rB:s1;s2;s3;d4;s5;d6;s7;s4d8;s9;w?10;s11;d12;s13;s13;s15;d16;s17;s18;d19;s20;d21;s22;s23;s23;s22;s19d26;d18;s28;s29;s16d29;s15;s12d32;s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3417878,PMID:25668341,2015.0,PMID:25668341,2015,0,0,0,1,,,=,4.92,4.92,0.0,0.0,1.0,4.92,0.0
