molregno,pchembl_value,canonical_smiles,standard_inchi_key,accession
2342298,4.56,COc1cc(OC)c(C(=O)/C=C/c2ccc(OC)c(OC)c2OC)c(O)c1CC=C(C)C,ZAZLZMFXJGGOKU-FMIVXFBMSA-N,P08183
2416783,4.58,COc1cc(OC)c(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1CC=C(C)C,WPYKEEIZSXOWNW-PKNBQFBNSA-N,P08183
1219,5,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
2348461,4.63,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCN(C)CC3)c2)c(O)c1CC=C(C)C,VUASIIQURRWUFE-ZRDIBKRKSA-N,P08183
2408332,4.7,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(O)c1CC=C(C)C,WTACYPJKTWYNSJ-WYMLVPIESA-N,P08183
2438448,5.99,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1CC=C(C)C,VGGWXFSSGAQHBY-PKNBQFBNSA-N,P08183
2376998,4.28,COc1cc(OC)c(C(=O)/C=C/c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c(O)c1CC=C(C)C,CHMLIXYKNSMWJK-RVDMUPIBSA-N,P08183
2375496,4.83,COc1cc(OC)c(C(=O)/C=C/c2ccc(N3CCNCC3)cc2)c(O)c1CC=C(C)C,RCRWNBIKQSFACQ-XYOKQWHBSA-N,P08183
2442572,4.5,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(O)c1CC=C(C)C,ITTVFRZCYUKCDP-PKNBQFBNSA-N,P08183
2352289,4.75,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C)CC3)c2)c(OC)c1,IVXXOWNANLKDHA-BQYQJAHWSA-N,P08183
2371711,4.4,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,JWNYYLTWLQRQSN-MDZDMXLPSA-N,P08183
2372200,5.58,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(OC)c1,QTQFHRQICMVGDY-VOTSOKGWSA-N,P08183
2389157,4.23,COc1cc(O)c(C(=O)/C=C/c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c(OC)c1,FOQWJOQJVCTWRN-DHZHZOJOSA-N,P08183
2456508,4.78,COc1cc(O)c(C(=O)/C=C/c2ccc(N3CCNCC3)cc2)c(OC)c1,RDBYHAGNGNMHQM-VMPITWQZSA-N,P08183
2383524,4.73,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(OC)c1,IWIOWTWLOWFTPW-VOTSOKGWSA-N,P08183
2376407,4.37,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)c4ccc(OC)c(OC)c4)CC3)c2)c(OC)c1,FNBUOQUSLRXLDX-CSKARUKUSA-N,P08183
2342089,5.31,COc1ccc(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(OC)c1,OMYLBRKGEZTMGC-RMKNXTFCSA-N,P08183
2363666,5.4,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1C,HZYIXHJGPMSMAU-BQYQJAHWSA-N,P08183
2369096,5.33,CCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,KHQMQWXGMJHNEF-CMDGGOBGSA-N,P08183
2420472,5.29,CCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,MQSLLOIUWQIXTE-MDZDMXLPSA-N,P08183
2409741,5.45,CCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,YGIMGQXXPNYGDY-ZHACJKMWSA-N,P08183
2341977,4.63,CCCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,IRFTZWVRVDGXKD-VAWYXSNFSA-N,P08183
2359452,6.15,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CTDFXDFQSA-N,P08183
2356433,5.86,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CFGKVWFZSA-N,P08183
2381761,7.14,COc1cc(/C=C/C(=O)OCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CQOVFYXUMLDBMQ-CTDFXDFQSA-N,P08183
2376844,6.26,COc1cc(/C=C/C(=O)OCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CQOVFYXUMLDBMQ-CFGKVWFZSA-N,P08183
2460870,6.02,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KENGSUDQUORMPW-RFAWQRTRSA-N,P08183
2343366,6.04,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KENGSUDQUORMPW-QDEBQFNMSA-N,P08183
2395813,6.02,COc1cc(/C=C/C(=O)OCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,IKLFQSCVNJUBQF-RFAWQRTRSA-N,P08183
2420294,6.04,COc1cc(/C=C/C(=O)OCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,IKLFQSCVNJUBQF-QDEBQFNMSA-N,P08183
2459436,6,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,PEXRYIBGQGPMNA-CHHLAKQQSA-N,P08183
2434948,5.96,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,PEXRYIBGQGPMNA-GNNUASRNSA-N,P08183
2376008,6.51,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-CHHLAKQQSA-N,P08183
2364951,6.96,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-GNNUASRNSA-N,P08183
2421287,6.14,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,YTLXXIDFSHWLQF-VRAYXWLRSA-N,P08183
2380671,6.16,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,YTLXXIDFSHWLQF-QHLVILHISA-N,P08183
2346929,6.09,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,WYUQBQYXHFALDV-VRAYXWLRSA-N,P08183
2419404,6.12,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,WYUQBQYXHFALDV-QHLVILHISA-N,P08183
2454279,6.09,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-DKUDOZJNSA-N,P08183
2383822,6.5,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-ZXYASIKESA-N,P08183
2420434,6.19,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-DKUDOZJNSA-N,P08183
2442582,6.26,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-ZXYASIKESA-N,P08183
2430171,5.85,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KANUQSLCHFWUCR-ZVBLBKCWSA-N,P08183
2368348,6.03,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KANUQSLCHFWUCR-PDRZGFNUSA-N,P08183
2385046,6,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,QWLCSEHZZUQZAV-ZVBLBKCWSA-N,P08183
2372436,5.98,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,QWLCSEHZZUQZAV-PDRZGFNUSA-N,P08183
2359452,5.25,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CTDFXDFQSA-N,P33527
2356433,4.9,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CFGKVWFZSA-N,P33527
2381761,5.14,COc1cc(/C=C/C(=O)OCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CQOVFYXUMLDBMQ-CTDFXDFQSA-N,P33527
2459436,5.41,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,PEXRYIBGQGPMNA-CHHLAKQQSA-N,P33527
2434948,5,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,PEXRYIBGQGPMNA-GNNUASRNSA-N,P33527
2376008,5.24,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-CHHLAKQQSA-N,P33527
2364951,5.36,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-GNNUASRNSA-N,P33527
2454279,5.43,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-DKUDOZJNSA-N,P33527
2383822,5.72,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-ZXYASIKESA-N,P33527
2420434,5.46,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-DKUDOZJNSA-N,P33527
2442582,5.55,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-ZXYASIKESA-N,P33527
2359452,4.47,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CTDFXDFQSA-N,Q9UNQ0
2356433,5.43,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,LIKHRVMXMRBYQT-CFGKVWFZSA-N,Q9UNQ0
2381761,5.02,COc1cc(/C=C/C(=O)OCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CQOVFYXUMLDBMQ-CTDFXDFQSA-N,Q9UNQ0
2376844,5.19,COc1cc(/C=C/C(=O)OCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CQOVFYXUMLDBMQ-CFGKVWFZSA-N,Q9UNQ0
2460870,5.23,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KENGSUDQUORMPW-RFAWQRTRSA-N,Q9UNQ0
2343366,5.64,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KENGSUDQUORMPW-QDEBQFNMSA-N,Q9UNQ0
2395813,5.17,COc1cc(/C=C/C(=O)OCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,IKLFQSCVNJUBQF-RFAWQRTRSA-N,Q9UNQ0
2420294,4.96,COc1cc(/C=C/C(=O)OCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,IKLFQSCVNJUBQF-QDEBQFNMSA-N,Q9UNQ0
2434948,5.38,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,PEXRYIBGQGPMNA-GNNUASRNSA-N,Q9UNQ0
2376008,4.39,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-CHHLAKQQSA-N,Q9UNQ0
2364951,5.09,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,UOTPBYXZVSXKPK-GNNUASRNSA-N,Q9UNQ0
2421287,5.64,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,YTLXXIDFSHWLQF-VRAYXWLRSA-N,Q9UNQ0
2380671,5.33,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,YTLXXIDFSHWLQF-QHLVILHISA-N,Q9UNQ0
2346929,5.34,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,WYUQBQYXHFALDV-VRAYXWLRSA-N,Q9UNQ0
2419404,5.34,COc1cc(/C=C/C(=O)OCCCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,WYUQBQYXHFALDV-QHLVILHISA-N,Q9UNQ0
2454279,5.33,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-DKUDOZJNSA-N,Q9UNQ0
2383822,5.64,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZFRFYTQLMOGNEY-ZXYASIKESA-N,Q9UNQ0
2420434,5.37,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-DKUDOZJNSA-N,Q9UNQ0
2442582,5.6,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@H](C)COC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,DDTMRNJEWBRQLK-ZXYASIKESA-N,Q9UNQ0
2430171,5.19,COc1cc(/C=C/C(=O)OC[C@H](C)CN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KANUQSLCHFWUCR-ZVBLBKCWSA-N,Q9UNQ0
2368348,5.25,COc1cc(/C=C/C(=O)OC[C@@H](C)CN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,KANUQSLCHFWUCR-PDRZGFNUSA-N,Q9UNQ0
2385046,5.21,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,QWLCSEHZZUQZAV-ZVBLBKCWSA-N,Q9UNQ0
2372436,5.14,COc1cc(/C=C/C(=O)OCCCCCCCN(C)C[C@H](C)COC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,QWLCSEHZZUQZAV-PDRZGFNUSA-N,Q9UNQ0
1219,6.05,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,Q9UNQ0
2346080,7.77,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
2346080,8.15,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
1219,7.73,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
2346080,6.84,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
2346080,7.04,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
1219,7.46,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
2346080,4.43,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
2346080,4.79,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1,REWCIBDKWWPGMH-ASKGCPBJSA-N,P08183
2349182,7.45,COc1cc(NC(=O)c2coc3ccccc3c2=O)c(-c2nnn(-c3ccc(CCN4CCc5ccccc5C4)cc3)n2)cc1OC,MTSTVZWVQAZPCW-UHFFFAOYSA-N,P08183
2349640,6.7,COc1cc(/C=C/C(=O)OCCCCCCN(C)CCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,YXAUTOCMTMRWGC-CCEZHUSRSA-N,P08183
2366234,6.28,COc1cc(/C=C/C(=O)OCCCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UIMZRNVDDIWWPP-FMQUCBEESA-N,P08183
2428725,6.07,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,ZOAMOMIKRWFTDJ-FMQUCBEESA-N,P08183
2385693,6.68,COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,SOGJAKADFIGMQE-CCEZHUSRSA-N,P08183
2446921,6.64,COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,TVERVWIJXWJYLV-FMQUCBEESA-N,P08183
2361631,6.58,COc1cc(/C=C/C(=O)OCCCN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,OPRGODKFTJAISW-FMQUCBEESA-N,P08183
2394022,6.52,COc1cc(/C=C/C(=O)OCCCCCCCCN(C)CCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,XOVWMWDJBIAHEB-CCEZHUSRSA-N,P08183
2352606,6.66,COc1cc(/C=C/C(=O)OCCN(C)CCCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZNOSXWUNNNGQFM-CCEZHUSRSA-N,P08183
2461205,6.47,COc1cc(/C=C/C(=O)OCCCCCCCCN(C)CCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UBKZGMKMXJGWSA-FMQUCBEESA-N,P08183
2348496,6.04,COc1cc(/C=C/C(=O)OCCN(C)CCCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UMRWCKJMKFNOBF-FMQUCBEESA-N,P08183
1219,6.3,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
2349640,5.29,COc1cc(/C=C/C(=O)OCCCCCCN(C)CCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,YXAUTOCMTMRWGC-CCEZHUSRSA-N,P33527
2385693,5.52,COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,SOGJAKADFIGMQE-CCEZHUSRSA-N,P33527
2394022,5.35,COc1cc(/C=C/C(=O)OCCCCCCCCN(C)CCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,XOVWMWDJBIAHEB-CCEZHUSRSA-N,P33527
2352606,5.66,COc1cc(/C=C/C(=O)OCCN(C)CCCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZNOSXWUNNNGQFM-CCEZHUSRSA-N,P33527
1219,5.17,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P33527
2349640,4.8,COc1cc(/C=C/C(=O)OCCCCCCN(C)CCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,YXAUTOCMTMRWGC-CCEZHUSRSA-N,Q9UNQ0
2366234,5.42,COc1cc(/C=C/C(=O)OCCCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UIMZRNVDDIWWPP-FMQUCBEESA-N,Q9UNQ0
2428725,5.48,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,ZOAMOMIKRWFTDJ-FMQUCBEESA-N,Q9UNQ0
2385693,5.09,COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,SOGJAKADFIGMQE-CCEZHUSRSA-N,Q9UNQ0
2446921,5.41,COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,TVERVWIJXWJYLV-FMQUCBEESA-N,Q9UNQ0
2361631,5.52,COc1cc(/C=C/C(=O)OCCCN(C)CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,OPRGODKFTJAISW-FMQUCBEESA-N,Q9UNQ0
2394022,5.42,COc1cc(/C=C/C(=O)OCCCCCCCCN(C)CCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,XOVWMWDJBIAHEB-CCEZHUSRSA-N,Q9UNQ0
2352606,5.35,COc1cc(/C=C/C(=O)OCCN(C)CCCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ZNOSXWUNNNGQFM-CCEZHUSRSA-N,Q9UNQ0
2461205,5.27,COc1cc(/C=C/C(=O)OCCCCCCCCN(C)CCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UBKZGMKMXJGWSA-FMQUCBEESA-N,Q9UNQ0
2348496,5.29,COc1cc(/C=C/C(=O)OCCN(C)CCCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,UMRWCKJMKFNOBF-FMQUCBEESA-N,Q9UNQ0
17224,5.04,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-HKWSIXNMSA-N,P08183
2462049,6.11,Cc1c(OC(=O)CCCSSCCCC(=O)OC[C@@H]2C=C[C@H](n3cnc4c(NC5CC5)nc(N)nc43)C2)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,UYDWUMXOVDVOOD-SPFYOKMPSA-N,P08183
267163,4.48,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,P08183
2344975,6.3,CC(C)CN(C[C@@H](OC(=O)CCCSSCCCC(=O)OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,NMPBJJJCSCUGRY-OVLSJUFGSA-N,P08183
2344975,6.29,CC(C)CN(C[C@@H](OC(=O)CCCSSCCCC(=O)OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,NMPBJJJCSCUGRY-OVLSJUFGSA-N,P08183
267163,4.22,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,P08183
2462049,6.19,Cc1c(OC(=O)CCCSSCCCC(=O)OC[C@@H]2C=C[C@H](n3cnc4c(NC5CC5)nc(N)nc43)C2)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,UYDWUMXOVDVOOD-SPFYOKMPSA-N,P08183
