,molregno,pchembl_value,canonical_smiles,standard_inchi_key,accession
7485,,Unknown,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,MXYUKLILVYORSK-HBMCJLEFSA-N,Q9UNQ0
7486,,Unknown,C#CC(C)N(C(=O)CCl)c1ccccc1,DGPBHERUGBOSFZ-UHFFFAOYSA-N,Q9UNQ0
7487,,Unknown,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,ZUELZXZJXUXJCH-LWQDQPMZSA-N,Q9UNQ0
7488,,Unknown,O=C(O)CCc1cc2c(cc1O)Oc1cc(O)c(CCC(=O)O)cc1C21OC(=O)c2cc(C(=O)O)ccc21,DPEZGLOXYHZHIE-UHFFFAOYSA-N,Q9UNQ0
7489,,Unknown,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,Q9UNQ0
7490,,Unknown,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,WTDRDQBEARUVNC-LURJTMIESA-N,Q9UNQ0
7491,,Unknown,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CC(O)CN(C)C)C(=O)NC3=O,NYBAPNLYWRMTJL-UHFFFAOYSA-N,Q9UNQ0
7492,,Unknown,CCc1c2c(nc3cc(F)ccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,PLQIANFTHKBYFY-QFIPXVFZSA-N,Q9UNQ0
7493,,Unknown,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,Q9UNQ0
7494,,Unknown,O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2SC1c1ccc(O)cc1,MLCZZMMWYQHOQN-OWRVMYAOSA-N,Q9UNQ0
7495,,Unknown,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,VHXNKPBCCMUMSW-FQEVSTJZSA-N,Q9UNQ0
7496,,Unknown,COCCc1ccc(OCC(O)CNC(C)C)cc1,IUBSYMUCCVWXPE-UHFFFAOYSA-N,Q9UNQ0
7497,,Unknown,Nc1ccc(O)c(C(=O)O)c1,KBOPZPXVLCULAV-UHFFFAOYSA-N,Q9UNQ0
7498,,Unknown,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,NMFKDDRQSNVETB-UHFFFAOYSA-N,Q9UNQ0
7499,,Unknown,CCCC(=O)O,FERIUCNNQQJTOY-UHFFFAOYSA-N,Q9UNQ0
7500,,Unknown,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,VQJHOPSWBGJHQS-UHFFFAOYSA-N,Q9UNQ0
7501,,Unknown,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,BVICONUWMDMSIN-JAAFTSFNSA-N,Q9UNQ0
7502,,Unknown,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,YLMAHDNUQAMNNX-UHFFFAOYSA-N,Q9UNQ0
7503,,Unknown,CCC1(C)CC(=O)NC1=O,HAPOVYFOVVWLRS-UHFFFAOYSA-N,Q9UNQ0
7504,,Unknown,CO/C(=C\c1ccc(O)cc1)C(=O)O,HUSAJBFJIABSAO-TWGQIWQCSA-N,Q9UNQ0
7505,,Unknown,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,FABUFPQFXZVHFB-PVYNADRNSA-N,Q9UNQ0
7506,,Unknown,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,FXGHOAZJQNLNFD-UHFFFAOYSA-N,Q9UNQ0
7507,,Unknown,COC(=O)[C@@]1(O)CC2OC1n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,LXOIGFZMICTNAL-NQEIHTBISA-N,Q9UNQ0
7508,,Unknown,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,OGWKCGZFUXNPDA-CFWMRBGOSA-N,Q9UNQ0
7509,,Unknown,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-ABLWVSNPSA-N,Q9UNQ0
7510,,Unknown,CCc1c2c(nc3ccc(Br)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,FGRJQUCTYRJGLG-QFIPXVFZSA-N,Q9UNQ0
7511,,Unknown,COc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O,NWOJQTCXMQGGFT-UHFFFAOYSA-N,Q9UNQ0
7512,,Unknown,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,UQHKJRCFSLMWIA-UHFFFAOYSA-N,Q9UNQ0
7513,,Unknown,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,OSFCMRGOZNQUSW-UHFFFAOYSA-N,Q9UNQ0
7514,,Unknown,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,GVJHHUAWPYXKBD-IEOSBIPESA-N,Q9UNQ0
7515,,Unknown,CCN(Cc1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccc2nc(N)nc(N)c2c1,HSTQUJPVNIIZRC-UHFFFAOYSA-N,Q9UNQ0
7516,,Unknown,CNc1ccccc1C(=O)NC(=O)Nc1ccc(OC2NCC(Br)CN2)c(C)c1,SBYIGMLMKRKYAB-UHFFFAOYSA-N,Q9UNQ0
7517,,Unknown,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,XDXDZDZNSLXDNA-TZNDIEGXSA-N,Q9UNQ0
7518,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(C(=O)c4ccc(C(C)C)cc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,NIIXIAJPZDRYON-KPPHHLKMSA-N,Q9UNQ0
7519,,Unknown,CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(OC)cc4c(=O)c1c23,HUHCJYXNJIVBJY-UHFFFAOYSA-N,Q9UNQ0
7520,,Unknown,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,KZJWDPNRJALLNS-VJSFXXLFSA-N,Q9UNQ0
7521,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(C(=O)c4ccccc4)cc3)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C=C1C2(C)C,DDHWTVFNDJRDIG-ZOEPYWJZSA-N,Q9UNQ0
7522,,Unknown,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,DSXXEELGXBCYNQ-UHFFFAOYSA-N,Q9UNQ0
7523,,Unknown,O=C1CC(O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,XJVKVAFYQRWVAJ-GDOBVAKGSA-N,Q9UNQ0
7524,,Unknown,COc1ccc(C(=O)c2ccc(/C=C/C(=O)O[C@H]3C[C@H]4OC[C@@]4(OC(C)=O)[C@H]4[C@H](OC(=O)c5ccccc5)[C@]5(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]34C)C5(C)C)cc2)cc1,HGDJGDVIDSDELW-FVOBYMESSA-N,Q9UNQ0
7525,,Unknown,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,PYGWGZALEOIKDF-UHFFFAOYSA-N,Q9UNQ0
7526,,Unknown,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc1,PIHMDTSRKDVWKE-HOTGVXAUSA-N,Q9UNQ0
7527,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(C(=O)Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,QDQXKIGGJDUYEL-ANSRCICASA-N,Q9UNQ0
7528,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(C(=O)c4ccc(N(C)C)cc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,PEYWGXBHPHCWJM-RJBNOANVSA-N,Q9UNQ0
7529,,Unknown,CN(C)CCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,KWLWSGBEPRFXEU-UHFFFAOYSA-N,Q9UNQ0
7530,,Unknown,CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,LBFDERUQORUFIN-UHFFFAOYSA-N,Q9UNQ0
7531,,Unknown,C[C@H](CCC(=O)NC(CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,KHNJPPGHIWPDLG-KPKORIOZSA-N,Q9UNQ0
7532,,Unknown,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,Q9UNQ0
7533,,Unknown,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N,Q9UNQ0
7534,,Unknown,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,WREGKURFCTUGRC-POYBYMJQSA-N,Q9UNQ0
7535,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C,HZLNYOXCCSGMPP-APMMCGGESA-N,Q9UNQ0
7536,,Unknown,CCCCCCOC(C)c1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[nH]2)c(C)c6CC)C(C)=C5C(=O)C4)[C@@H](CCC(=O)NO[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO)[C@@H]3C,HQIFPVDEOSJGCO-DMHQMGOASA-N,Q9UNQ0
7537,,Unknown,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,PYZRQGJRPPTADH-UHFFFAOYSA-N,Q9UNQ0
7538,,Unknown,COc1cc2c3c(n(CCCN4CCOCC4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,FMFIFGLHVOZDEL-UHFFFAOYSA-N,Q9UNQ0
7539,,Unknown,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,Q9UNQ0
7540,,Unknown,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-UGJKXSETSA-N,Q9UNQ0
7541,,Unknown,COc1ccc(C(=O)Oc2ccc(C=CC(=O)O[C@H]3C[C@H]4OC[C@@]4(OC(C)=O)[C@H]4[C@H](OC(=O)c5ccccc5)[C@]5(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]34C)C5(C)C)cc2)c2ccccc12,MKCWVDBMXGKVAV-BPKVIHIASA-N,Q9UNQ0
7542,,Unknown,CC(C)NCC(O)COc1cccc2ccccc12,AQHHHDLHHXJYJD-UHFFFAOYSA-N,Q9UNQ0
7543,,Unknown,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5,YOYLLRBMGQRFTN-IOMBULRVSA-N,Q9UNQ0
7544,,Unknown,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,STEPQTYSZVCJPV-UHFFFAOYSA-N,Q9UNQ0
7545,,Unknown,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BWKDAMBGCPRVPI-ZQRPHVBESA-N,Q9UNQ0
7546,,Unknown,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-UHFFFAOYSA-N,Q9UNQ0
7547,,Unknown,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,VFLDPWHFBUODDF-UHFFFAOYSA-N,Q9UNQ0
7548,,Unknown,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,Q9UNQ0
7549,,Unknown,O=c1ccc2ccc(O)cc2o1,ORHBXUUXSCNDEV-UHFFFAOYSA-N,Q9UNQ0
7550,,Unknown,Cc1cc(NC(=O)NC(=O)c2ccccc2N)ccc1OC1NCC(Br)CN1,LUZJIOQTVAIUOC-UHFFFAOYSA-N,Q9UNQ0
7551,,Unknown,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,WMWTYOKRWGGJOA-CENSZEJFSA-N,Q9UNQ0
7552,,Unknown,CN(C)CCNc1ccc2ncn3c4ccccc4c(=O)c1c23,ZRCXWSWJMWWTFD-UHFFFAOYSA-N,Q9UNQ0
7553,,Unknown,O=C1NC(=O)C(c2cn(CCC3CCCCN3)c3ccccc23)=C1c1c[nH]c2ccccc12,FZUIMWOIRBMAOH-UHFFFAOYSA-N,Q9UNQ0
7554,,Unknown,CCc1c2c(nc3cc(Cl)c(Cl)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,VVCNVNRBQGPEKJ-QFIPXVFZSA-N,Q9UNQ0
7555,,Unknown,CCc1c2c(nc3cc(Cl)ccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,HOVIDCMBGSULER-QFIPXVFZSA-N,Q9UNQ0
7556,,Unknown,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,SGXXNSQHWDMGGP-IZZDOVSWSA-N,Q9UNQ0
7557,,Unknown,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,WBWWGRHZICKQGZ-HZAMXZRMSA-N,Q9UNQ0
7558,,Unknown,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,WINHZLLDWRZWRT-ATVHPVEESA-N,Q9UNQ0
7559,,Unknown,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,NWIBSHFKIJFRCO-WUDYKRTCSA-N,Q9UNQ0
7560,,Unknown,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,HJTVQHVGMGKONQ-LUZURFALSA-N,Q9UNQ0
7561,,Unknown,O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O)cc2SC1c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,ZLCRYZWNODABFX-OWRVMYAOSA-N,Q9UNQ0
7562,,Unknown,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,HFEKDTCAMMOLQP-RRKCRQDMSA-N,Q9UNQ0
7563,,Unknown,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,ACWBQPMHZXGDFX-QFIPXVFZSA-N,Q9UNQ0
7564,,Unknown,CN(C)CCCCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,CWBRVRDRRPWNKO-UHFFFAOYSA-N,Q9UNQ0
7565,,Unknown,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N,Q9UNQ0
7566,,Unknown,CCOCN(C(=O)CCl)c1c(C)cccc1CC,VTNQPKFIQCLBDU-UHFFFAOYSA-N,Q9UNQ0
7567,,Unknown,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,WVQBLGZPHOPPFO-UHFFFAOYSA-N,Q9UNQ0
7568,,Unknown,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,HSNPMXROZIQAQD-GBURMNQMSA-N,Q9UNQ0
7569,,Unknown,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,WVTKBKWTSCPRNU-KYJUHHDHSA-N,Q9UNQ0
7570,,Unknown,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],MYVIATVLJGTBFV-UHFFFAOYSA-M,Q9UNQ0
7571,,Unknown,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,LGGHDPFKSSRQNS-UHFFFAOYSA-N,Q9UNQ0
7572,,Unknown,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,VSJKWCGYPAHWDS-FQEVSTJZSA-N,Q9UNQ0
7573,,Unknown,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,Q9UNQ0
7574,,Unknown,O=C(/C=C(O)/C=C/c1ccc(O)cc1)CCc1ccc(O)cc1,XLKHKZCPVAHTFN-YLMKKNOUSA-N,Q9UNQ0
7575,,Unknown,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,VWFCHDSQECPREK-LURJTMIESA-N,Q9UNQ0
7576,,Unknown,CCc1c2c(nc3ccc(C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,DUXKMPIOSFJSOL-QHCPKHFHSA-N,Q9UNQ0
7577,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc4c(c3)-c3ccccc3C4=O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,NATJLWAMTGBOHD-MXUATVCSSA-N,Q9UNQ0
7578,,Unknown,CC[C@@]1(C)C(=O)Cc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2C1CCC1)OCO3,KAXXTESPROTZGX-AREMUKBSSA-N,Q9UNQ0
7579,,Unknown,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,NOYPYLRCIDNJJB-UHFFFAOYSA-N,Q9UNQ0
7580,,Unknown,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,DEGAKNSWVGKMLS-UHFFFAOYSA-N,Q9UNQ0
7581,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3cccc(NC(=O)c4ccccc4)c3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,QNKWIVHATMZTQZ-XASJIYTDSA-N,Q9UNQ0
7582,,Unknown,CCc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,MYQKIWCVEPUPIL-QFIPXVFZSA-N,Q9UNQ0
7583,,Unknown,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,BJQHLKABXJIVAM-UHFFFAOYSA-N,Q9UNQ0
7584,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3cccc(NC(=O)c4ccccc4)c3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C,IIABEIZAPYERSR-XTWBHLKHSA-N,Q9UNQ0
7585,,Unknown,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,Q9UNQ0
7586,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C,CWQIGYKZQUVYSZ-LJBDTVNASA-N,Q9UNQ0
7587,,Unknown,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Q9UNQ0
7588,,Unknown,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,AIONOLUJZLIMTK-AWEZNQCLSA-N,Q9UNQ0
7589,,Unknown,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,ZMOPTLXEYOVARP-UHFFFAOYSA-N,Q9UNQ0
7590,,Unknown,CCN(CC)CCCCCCCCCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,LUXZVPYCPRHOOS-UHFFFAOYSA-N,Q9UNQ0
7591,,Unknown,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,YZBLFMPOMVTDJY-LSGXYNIPSA-N,Q9UNQ0
7592,,Unknown,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,SUPKOOSCJHTBAH-UHFFFAOYSA-N,Q9UNQ0
7593,,Unknown,O=S(=O)(O)Oc1ccc(C2COc3cc(O)ccc3C2)cc1,UXOJWGSGKUYMIA-UHFFFAOYSA-N,Q9UNQ0
7594,,Unknown,CCN(CC)CCNc1ccc2ncn3c4ccccc4c(=O)c1c23,MKCGFGOLLOOXDP-UHFFFAOYSA-N,Q9UNQ0
7595,,Unknown,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,VHYCDWMUTMEGQY-UHFFFAOYSA-N,Q9UNQ0
7596,,Unknown,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,XQSPYNMVSIKCOC-NTSWFWBYSA-N,Q9UNQ0
7597,,Unknown,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc(C(=O)c4ccc(F)cc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C,ROSBKLCSCMAGIS-ZHTIKFCZSA-N,Q9UNQ0
7598,,Unknown,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,QMGUOJYZJKLOLH-UHFFFAOYSA-N,Q9UNQ0
7599,,Unknown,O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2SC1c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,ZMEGMPQBFACPPT-OHLGPMLXSA-N,Q9UNQ0
7600,,Unknown,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,LTMHDMANZUZIPE-PUGKRICDSA-N,Q9UNQ0
7601,,Unknown,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,JXLYSJRDGCGARV-CFWMRBGOSA-N,Q9UNQ0
7602,,Unknown,COC(=O)[C@@]1(OC)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(C)C4,QTYMDECKVKSGSM-QVLNYQTGSA-N,Q9UNQ0
7603,,Unknown,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1,CYWDHLDYCYSNBB-KEOOTSPTSA-N,Q9UNQ0
