,SMILES_raw,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
83,COc1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1[N+](=O)[O-],Substrate,COc1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1[N+](=O)[O-],FJCDFWMUVBMOQJ-UHFFFAOYSA-N,FJCDFWMUVBMOQJ
84,Cc1cc(C(N)=O)c2c3ncnc(N4CCN(CCc5ccc(F)c(F)c5)CC4)c3n(C)c2n1,Substrate,Cc1cc(C(N)=O)c2c3ncnc(N4CCN(CCc5ccc(F)c(F)c5)CC4)c3n(C)c2n1,KFCQYUZRWULLQM-UHFFFAOYSA-N,KFCQYUZRWULLQM
85,NC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,Substrate,NC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,PWCYDIFASUTCSI-UHFFFAOYSA-N,PWCYDIFASUTCSI
86,O=C(Nc1ccncc1)c1cccc2nc3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)[nH]cnc-3c12,Substrate,O=C(Nc1ccncc1)c1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,JOKDPLKHPFFBGV-UHFFFAOYSA-N,JOKDPLKHPFFBGV
87,Cn1c2ccncc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,Substrate,Cn1c2ccncc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,NWGCADAPGOPMCR-UHFFFAOYSA-N,NWGCADAPGOPMCR
88,Nc1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,Substrate,Nc1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,AUDMYQPWPLNCSU-UHFFFAOYSA-N,AUDMYQPWPLNCSU
89,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1,Substrate,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1,VIMSJHBPSQABPQ-UHFFFAOYSA-N,VIMSJHBPSQABPQ
90,N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2,DVCJSKQKVMMANY-UHFFFAOYSA-N,DVCJSKQKVMMANY
91,N#Cc1c2n(c3c(N4CCN(CCc5ccc([N+](=O)[O-])cc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccc([N+](=O)[O-])cc5)CC4)ncnc13)CCCC2,NWDZIFVRECEPHK-UHFFFAOYSA-N,NWDZIFVRECEPHK
92,Cc1nc(-c2c3n(c4c(N5CCN(CCc6ccccc6)CC5)ncnc24)CCCC3)no1,Substrate,Cc1nc(-c2c3n(c4c(N5CCN(CCc6ccccc6)CC5)ncnc24)CCCC3)no1,TVIMLLXCVONVMK-UHFFFAOYSA-N,TVIMLLXCVONVMK
93,CN(CCc1ccccc1)c1ncnc2c(C#N)c3n(c12)CCCC3,Substrate,CN(CCc1ccccc1)c1ncnc2c(C#N)c3n(c12)CCCC3,LKWFUKQMAMJMOY-UHFFFAOYSA-N,LKWFUKQMAMJMOY
94,N#Cc1c2n(c3c(N4CCN(CCCc5ccccc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCCc5ccccc5)CC4)ncnc13)CCCC2,SXQXVKRTZHDMCP-UHFFFAOYSA-N,SXQXVKRTZHDMCP
95,O=C(NCc1ccccn1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,Substrate,O=C(NCc1ccccn1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,YKLMGVJEZXDKGA-UHFFFAOYSA-N,YKLMGVJEZXDKGA
96,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5Cl)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5Cl)CC4)ncnc13)CCCC2,IUILVOUBORXDPO-UHFFFAOYSA-N,IUILVOUBORXDPO
97,COC(=O)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,Substrate,COC(=O)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,OKYABJMUNNWPDJ-UHFFFAOYSA-N,OKYABJMUNNWPDJ
98,N#Cc1c2n(c3c(N4CCN(CCc5cccc([N+](=O)[O-])c5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5cccc([N+](=O)[O-])c5)CC4)ncnc13)CCCC2,JONDDYSAXIINNC-UHFFFAOYSA-N,JONDDYSAXIINNC
99,N#Cc1c2n(c3c(NCCN4CCc5ccccc5C4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(NCCN4CCc5ccccc5C4)ncnc13)CCCC2,QCPOQIPQWGDZNY-UHFFFAOYSA-N,QCPOQIPQWGDZNY
100,N#Cc1c2n(c3c(N4CCN(S(=O)(=O)Cc5ccccc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(S(=O)(=O)Cc5ccccc5)CC4)ncnc13)CCCC2,IOSFUQKPGNNSCC-UHFFFAOYSA-N,IOSFUQKPGNNSCC
101,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)nc(-c4ccccc4)nc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)nc(-c4ccccc4)nc13)CCCC2,WAVIUTGGWQJYMD-UHFFFAOYSA-N,WAVIUTGGWQJYMD
102,COc1cccc(CNC(=O)c2c3n(c4c(N5CCN(CCc6ccc(F)c(F)c6)CC5)ncnc24)CCCC3)c1OC,Substrate,COc1cccc(CNC(=O)c2c3n(c4c(N5CCN(CCc6ccc(F)c(F)c6)CC5)ncnc24)CCCC3)c1OC,DQBOLYOAFHZWDL-UHFFFAOYSA-N,DQBOLYOAFHZWDL
103,N#Cc1c2n(c3c(N4CCN(CCc5cccc(Cl)c5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5cccc(Cl)c5)CC4)ncnc13)CCCC2,WCFYXILEXQFGSG-UHFFFAOYSA-N,WCFYXILEXQFGSG
104,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(-c4cccnc4)nc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(-c4cccnc4)nc13)CCCC2,WCEZPLUBCDVBMG-UHFFFAOYSA-N,WCEZPLUBCDVBMG
105,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(-c4ccncc4)nc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(-c4ccncc4)nc13)CCCC2,LWMRNOHPZGMUEC-UHFFFAOYSA-N,LWMRNOHPZGMUEC
106,NC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,Substrate,NC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,PRXCGBDDTBLDKY-UHFFFAOYSA-N,PRXCGBDDTBLDKY
107,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5[N+](=O)[O-])CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5[N+](=O)[O-])CC4)ncnc13)CCCC2,USKQGKRNBFGHEJ-UHFFFAOYSA-N,USKQGKRNBFGHEJ
108,CC(=O)Nc1ccc(-c2nc(N3CCN(CCc4ccccc4)CC3)c3c(n2)c(C#N)c2n3CCCC2)cc1,Substrate,CC(=O)Nc1ccc(-c2nc(N3CCN(CCc4ccccc4)CC3)c3c(n2)c(C#N)c2n3CCCC2)cc1,IKKSYCBKUKNWIG-UHFFFAOYSA-N,IKKSYCBKUKNWIG
109,O=C(c1ccccc1)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,Substrate,O=C(c1ccccc1)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,ZPWRQSPJFYPJQB-UHFFFAOYSA-N,ZPWRQSPJFYPJQB
110,N#Cc1c2n(c3c(NS(=O)(=O)Cc4ccccc4)ncnc13)CCCC2,Non-substrate,N#Cc1c2n(c3c(NS(=O)(=O)Cc4ccccc4)ncnc13)CCCC2,KFQUMKPKLQOAFG-UHFFFAOYSA-N,KFQUMKPKLQOAFG
111,O=C(Nc1cccnc1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,Substrate,O=C(Nc1cccnc1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,YEHNDLQWKSUNTD-UHFFFAOYSA-N,YEHNDLQWKSUNTD
112,N#Cc1c2n(c3c(N4CCN(CCc5c[nH]c6ccccc56)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5c[nH]c6ccccc56)CC4)ncnc13)CCCC2,FMKRSOMSQRDCJI-UHFFFAOYSA-N,FMKRSOMSQRDCJI
113,Cc1ccccc1-c1nc(N2CCN(CCc3ccc(F)c(F)c3)CC2)c2c(n1)c(C#N)c1n2CCCC1,Substrate,Cc1ccccc1-c1nc(N2CCN(CCc3ccc(F)c(F)c3)CC2)c2c(n1)c(C#N)c1n2CCCC1,IFLDIDBOMYRTRZ-UHFFFAOYSA-N,IFLDIDBOMYRTRZ
114,CCNC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,Substrate,CCNC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,HXAMYHYXTZMWQW-UHFFFAOYSA-N,HXAMYHYXTZMWQW
115,N#Cc1c2n(c3c(N4CCN(CC(=O)c5ccccc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CC(=O)c5ccccc5)CC4)ncnc13)CCCC2,BREASPARKWKPHH-UHFFFAOYSA-N,BREASPARKWKPHH
116,COc1cccc(CCN2CCN(c3ncnc4c(C#N)c5n(c34)CCCC5)CC2)c1,Substrate,COc1cccc(CCN2CCN(c3ncnc4c(C#N)c5n(c34)CCCC5)CC2)c1,RHAHEVBCZKRXLQ-UHFFFAOYSA-N,RHAHEVBCZKRXLQ
117,N#Cc1c2n(c3c(N4CCN(CCc5ccc(Cl)cc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccc(Cl)cc5)CC4)ncnc13)CCCC2,AVOFFGIDGIRWKK-UHFFFAOYSA-N,AVOFFGIDGIRWKK
118,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,OPHRUEOXIZROLM-UHFFFAOYSA-N,OPHRUEOXIZROLM
119,CCC(=O)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,Substrate,CCC(=O)c1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,PQTPCEPOUMSJPV-UHFFFAOYSA-N,PQTPCEPOUMSJPV
120,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2,WUUUPJQNNUBMKM-UHFFFAOYSA-N,WUUUPJQNNUBMKM
121,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)nc(I)nc13)CCCC2,Substrate,N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)nc(I)nc13)CCCC2,HTTPBCMCJZSPEO-UHFFFAOYSA-N,HTTPBCMCJZSPEO
122,Cc1nc(-c2c3n(c4c(N5CCN(CCc6ccccc6)CC5)ncnc24)CCCC3)sc1C,Substrate,Cc1nc(-c2c3n(c4c(N5CCN(CCc6ccccc6)CC5)ncnc24)CCCC3)sc1C,QRCGJSMPOQYGMN-UHFFFAOYSA-N,QRCGJSMPOQYGMN
123,c1ccc(CCN2CCN(c3ncnc4c(-c5ncccn5)c5n(c34)CCCC5)CC2)cc1,Substrate,c1ccc(CCN2CCN(c3ncnc4c(-c5ncccn5)c5n(c34)CCCC5)CC2)cc1,XIKLXZWNLSQCAS-UHFFFAOYSA-N,XIKLXZWNLSQCAS
124,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,Substrate,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,UPKQNCPKPOLASS-UHFFFAOYSA-N,UPKQNCPKPOLASS
125,COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,Substrate,COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,FCGVBHISQBBIQF-UHFFFAOYSA-N,FCGVBHISQBBIQF
126,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,Substrate,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,PKWZWSXSCKVUJB-UHFFFAOYSA-N,PKWZWSXSCKVUJB
127,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Substrate,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,GXDALQBWZGODGZ-UHFFFAOYSA-N,GXDALQBWZGODGZ
128,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,Substrate,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,HBNPJJILLOYFJU-VMPREFPWSA-N,HBNPJJILLOYFJU
129,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Substrate,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,GUGOEEXESWIERI-UHFFFAOYSA-N,GUGOEEXESWIERI
130,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Substrate,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,YVUQSNJEYSNKRX-UHFFFAOYSA-N,YVUQSNJEYSNKRX
131,COCO[C@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)OCC(=O)N(C)[C@H]1Cc1ccccc1,Non-substrate,COCO[C@H]1CC(=O)O[C@H](C)C(C)C(=O)OCC(=O)N(C)[C@H]1Cc1ccccc1,JBUZVHAAWGDAAE-BNYKJEGCSA-N,JBUZVHAAWGDAAE
132,COCO[C@@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H]1Cc1ccccc1,Substrate,COCO[C@@H]1CC(=O)O[C@H](C)C(C)C(=O)OC(C(C)C)C(=O)N(C)[C@H]1Cc1ccccc1,RUUILPBPMVBRRX-RPNHHAHDSA-N,RUUILPBPMVBRRX
133,CCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,Non-substrate,CCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)C1C,HAHGQVNMKLTSCY-KRIYCRJKSA-N,HAHGQVNMKLTSCY
134,COCO[C@@H]1CC(=O)OC[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H]1Cc1ccccc1,Non-substrate,COCO[C@@H]1CC(=O)OCC(C)C(=O)OC(C(C)C)C(=O)N(C)[C@H]1Cc1ccccc1,ABJHZTBPBIEJNR-CXHBIVLNSA-N,ABJHZTBPBIEJNR
135,COC(=O)C[C@@H](O)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,Non-substrate,COC(=O)C[C@@H](O)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,NTFJSFAGMHDILF-RBUKOAKNSA-N,NTFJSFAGMHDILF
136,CC(C)[C@@H]1OC(=O)[C@@H](C)COC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,Non-substrate,CC1COC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C(C)C)OC1=O,FLYPVINMSITAOM-OGFXQLCQSA-N,FLYPVINMSITAOM
137,COCO[C@H](CC(=O)OC)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,Non-substrate,COCO[C@H](CC(=O)OC)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,YIUQMBBMDDQCEB-LEWJYISDSA-N,YIUQMBBMDDQCEB
138,CCCCCCC[C@@H](O)[C@H](C)C(=O)O[C@H](C(=O)OC)C(C)C,Non-substrate,CCCCCCC[C@@H](O)C(C)C(=O)OC(C(=O)OC)C(C)C,YHGSXGQBYCDWPQ-SHARSMKWSA-N,YHGSXGQBYCDWPQ
139,CC(C)[C@@H]1OC(=O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,Non-substrate,CC(C)C1OC(=O)C(C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,PBDWEPPZSHZNKO-TWEWKZCCSA-N,PBDWEPPZSHZNKO
140,CCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,Non-substrate,CCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)C1C,CTARJIQUQSWZRW-SCDLOJPASA-N,CTARJIQUQSWZRW
141,CCCNc1c(C(=O)c2ccccc2)c(C)nn1-c1ccccc1,Non-substrate,CCCNc1c(C(=O)c2ccccc2)c(C)nn1-c1ccccc1,LAIFIQRMXMAJQZ-UHFFFAOYSA-N,LAIFIQRMXMAJQZ
142,Cc1nn(C)c(OCC(O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,Substrate,Cc1nn(C)c(OCC(O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,YQVOTAMVRSXTIR-UHFFFAOYSA-N,YQVOTAMVRSXTIR
143,Cc1ccccc1N1CCN(CC(O)Cn2c(C)c(C(=O)c3ccccc3)c(=O)n2-c2ccccc2)CC1,Substrate,Cc1ccccc1N1CCN(CC(O)Cn2c(C)c(C(=O)c3ccccc3)c(=O)n2-c2ccccc2)CC1,VMAGTGDEAZSKOW-UHFFFAOYSA-N,VMAGTGDEAZSKOW
144,Cc1ccccc1N1CCN(CC(O)Cn2c(C)c(C(=O)CCc3ccccc3)c(=O)n2-c2ccccc2)CC1,Substrate,Cc1ccccc1N1CCN(CC(O)Cn2c(C)c(C(=O)CCc3ccccc3)c(=O)n2-c2ccccc2)CC1,FXCZRQUEINPDKX-UHFFFAOYSA-N,FXCZRQUEINPDKX
145,Cc1c(C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,Non-substrate,Cc1c(C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,IGJVDTYLWBJYDF-UHFFFAOYSA-N,IGJVDTYLWBJYDF
146,CC1=NN(c2ccccc2)C(=O)/C1=C(/c1ccccc1)N1CCN(c2ccccc2C)CC1,Substrate,CC1=NN(c2ccccc2)C(=O)/C1=C(/c1ccccc1)N1CCN(c2ccccc2C)CC1,BZKVKMVLJFZIQQ-RQZHXJHFSA-N,BZKVKMVLJFZIQQ
147,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CN(C(C)C)C(C)C,Non-substrate,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CN(C(C)C)C(C)C,SRFHYDJFFURQPU-UHFFFAOYSA-N,SRFHYDJFFURQPU
148,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,Substrate,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,DCOAXFMVFWUZET-ZHZZGXISSA-N,DCOAXFMVFWUZET
149,CCCNc1c(C(=O)CCc2ccccc2)c(C)nn1-c1ccccc1,Substrate,CCCNc1c(C(=O)CCc2ccccc2)c(C)nn1-c1ccccc1,KIPITOIBQZEFPC-UHFFFAOYSA-N,KIPITOIBQZEFPC
150,Cc1nn(-c2ccccc2)c(OCC(O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,Substrate,Cc1nn(-c2ccccc2)c(OCC(O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,LYFQOGBMXIPPKQ-UHFFFAOYSA-N,LYFQOGBMXIPPKQ
151,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)C,Non-substrate,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)C,VZPAOCHCLZMTIZ-UHFFFAOYSA-N,VZPAOCHCLZMTIZ
152,Cc1c(C(=O)c2ccccc2)c(=O)n(C)n1CC(O)CN(C(C)C)C(C)C,Non-substrate,Cc1c(C(=O)c2ccccc2)c(=O)n(C)n1CC(O)CN(C(C)C)C(C)C,UYZSJNDVHQWHHN-UHFFFAOYSA-N,UYZSJNDVHQWHHN
153,CCCNCC(O)Cn1c(C)c(C(=O)c2cccs2)c(=O)n1-c1ccccc1,Non-substrate,CCCNCC(O)Cn1c(C)c(C(=O)c2cccs2)c(=O)n1-c1ccccc1,JCKJIYACBBECQA-UHFFFAOYSA-N,JCKJIYACBBECQA
154,Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)C,Non-substrate,Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)C,DNSZEGKDVYSKEE-UHFFFAOYSA-N,DNSZEGKDVYSKEE
155,CCCNCC(O)Cn1c(C)c(C(=O)c2ccccc2)c(=O)n1-c1ccccc1,Non-substrate,CCCNCC(O)Cn1c(C)c(C(=O)c2ccccc2)c(=O)n1-c1ccccc1,ZDTBXQFNLCGHOS-UHFFFAOYSA-N,ZDTBXQFNLCGHOS
156,CCCNCC(O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,Substrate,CCCNCC(O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,MVBHWZHXSXDVEV-UHFFFAOYSA-N,MVBHWZHXSXDVEV
157,CCC/N=C(\CCc1ccccc1)c1c(C)[nH]n(-c2ccccc2)c1=O,Substrate,CCCN=C(CCc1ccccc1)c1c(C)[nH]n(-c2ccccc2)c1=O,QDOFJDGDRHPZMM-UHFFFAOYSA-N,QDOFJDGDRHPZMM
158,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,Non-substrate,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,CUZLGKFLNHHSCB-UHFFFAOYSA-N,CUZLGKFLNHHSCB
159,CCCCNCC(O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,Substrate,CCCCNCC(O)Cn1c(C)c(C(=O)CCc2ccccc2)c(=O)n1-c1ccccc1,OZEXOCILYLUAHK-UHFFFAOYSA-N,OZEXOCILYLUAHK
160,Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,Substrate,Cc1c(C(=O)CCc2ccccc2)c(=O)n(-c2ccccc2)n1CC(O)CNC(C)(C)C,KUSGGGSLNMFDSU-UHFFFAOYSA-N,KUSGGGSLNMFDSU
161,COc1cc(C(=O)NC[C@@H]2CCC[C@H](n3c(=O)c4c(C)onc4c4c(Cl)cccc43)C2)cc(OC)c1OC,Substrate,COc1cc(C(=O)NC[C@@H]2CCC[C@H](n3c(=O)c4c(C)onc4c4c(Cl)cccc43)C2)cc(OC)c1OC,GLFVOIXTBZKQBV-AEFFLSMTSA-N,GLFVOIXTBZKQBV
162,Cc1onc2c1c(=O)n([C@H]1CCC[C@H](CNC(=O)c3ccccc3)C1)c1cccc(Cl)c21,Substrate,Cc1onc2c1c(=O)n([C@H]1CCC[C@H](CNC(=O)c3ccccc3)C1)c1cccc(Cl)c21,UTSANVQWUWLEDP-WMZOPIPTSA-N,UTSANVQWUWLEDP
163,CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,Substrate,CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,KBWWJFSRNXHQCU-DCDQSRNYSA-N,KBWWJFSRNXHQCU
164,COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,Substrate,COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,AGQNXHHKILGVSY-WDBWVQEKSA-N,AGQNXHHKILGVSY
165,O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,Non-substrate,O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,JOGUXZBUKZOXCC-LJZXZELSSA-N,JOGUXZBUKZOXCC
166,OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,Non-substrate,OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,PTAZQROEKWBGIK-WKJCGBECSA-N,PTAZQROEKWBGIK
167,Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,Non-substrate,Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,UGGGRFWZAHTXBI-UHFFFAOYSA-N,UGGGRFWZAHTXBI
168,Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1,Non-substrate,Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1,LJGAJDBWKXSBGO-UHFFFAOYSA-N,LJGAJDBWKXSBGO
