,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
4100,4518,CCCCCCOc1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1Cl,,,0.0,,,5.04,75.3,-5.91,5.41,5,0,478.145983864,12,,,Train,,,0000000000000000000000000000000110000000000000000010001001011001001000001010001010001111000001001101011001111011111111011101011111010101110101111111110111111111111110,,,,,,,,,,,,,0.781015336513519,1.0,0.627626359462738,1.0,0.630459010601044,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1Cl,FZQKLCODLKAOGJ-UHFFFAOYSA-N,FZQKLCODLKAOGJ
4102,4520,CC(C)=CCc1c(O)cc2O[C@@]34C(=C[C@H]5C(=O)C3(CC=C(C)C)OC[C@@H]4[C@H]5CN3CCOCC3)C(=O)c2c1O,,,1.0,,,5.39,105.53,-5.21,4.73,8,2,535.257002524,6,,,Train,,,0000000000000000001000000100000000000000000000000100100010000000010000010111000000101100110000110111000010001011100101011100001110110001111110111111110111101111111110,,,,,,,,,,,,,0.785119295120239,1.0,0.625568747520447,1.0,0.633277535438538,1.0,,,,,,,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C1=CC3C(=O)C4(CC=C(C)C)OC[C@H]([C@H]3CN3CCOCC3)[C@]14O2,XWMXKRFKQNHZRZ-YQLOBILISA-N,XWMXKRFKQNHZRZ
4103,4521,O=C1C(c2ccccc2)N(S(=O)(=O)c2ccc(Br)cc2)C(=O)C(c2ccccc2)N1S(=O)(=O)c1ccc(Br)cc1,,,1.0,,,4.83,125.66,-7.74,5.81,6,0,701.91295256,6,,,Train,,,0000000000000000000000000000000110000000000001000010001001111101001000001010001010000011100101100100010001100101000010011101101001000101100101101101010001010110111110,,,,,,,,,,,,,0.721565544605255,1.0,0.625654399394989,1.0,0.5,0.0,,,,,,,O=C1C(c2ccccc2)N(S(=O)(=O)c2ccc(Br)cc2)C(=O)C(c2ccccc2)N1S(=O)(=O)c1ccc(Br)cc1,PFDDVBQKOQRERD-UHFFFAOYSA-N,PFDDVBQKOQRERD
4104,4522,Cc1cc(NC(=O)Nc2ccccc2C(N)=O)c2ccccc2n1,,,0.0,,,2.39,97.11,-3.91,2.7,3,3,320.127325752,3,,,Train,,,0000000000000000000000000000000000001000001000000000100000000000100000000000100100010000000100001100000011000100000010001000100000101011100001011000011001010111111110,,,,,,,,,,,,,0.48550945520401,0.0,0.616255402565002,1.0,0.505555331707001,1.0,,,,,,,Cc1cc(NC(=O)Nc2ccccc2C(N)=O)c2ccccc2n1,VANPLDCXPWOHQL-UHFFFAOYSA-N,VANPLDCXPWOHQL
4105,4523,Cc1cc(N)nc(CCc2cc(F)cc(CCCN(C)C)c2)c1,,,1.0,,,4.13,42.15,-1.94,1.73,3,1,315.211076052,7,,,Train,,,0000000000000000000000000000000000000100010000000000000000000000100000000100100000011110001010000101000000110010001101001100100100001110100011001011101010110101111010,,,,,,,,,,,,,0.801892876625061,1.0,0.625654399394989,1.0,0.611187815666199,1.0,,,,,,,Cc1cc(N)nc(CCc2cc(F)cc(CCCN(C)C)c2)c1,QAFLXFWRGFNYKW-UHFFFAOYSA-N,QAFLXFWRGFNYKW
4107,4525,CCCCCCOc1cc(C(C)C)c(C(=O)CCN(C)C)cc1C,,,1.0,,,5.46,29.54,-3.21,4.4,3,0,333.26677936,11,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000000000000100000000001100000010001001000000011010111101000100011110010000010010110011110111101111111110,,,,,,,,,,,,,0.798005938529968,1.0,0.625654399394989,1.0,0.630459010601044,1.0,,,,,,,CCCCCCOc1cc(C(C)C)c(C(=O)CCN(C)C)cc1C,LUYHYQLYKZTDKX-UHFFFAOYSA-N,LUYHYQLYKZTDKX
4110,4529,CNCc1cccc(-c2cncc(CCc3cc(C)cc(N)n3)c2)c1,,,1.0,,,3.06,63.83,-2.36,0.99,4,2,332.200096768,6,,,Train,,,0000000000000000000000000000000000000100000000000000000000000100100000000000100001010100001010000101000000010010001000011000100000101010100001001010101010110101111010,,,,,,,,,,,,,0.759821176528931,1.0,0.63533478975296,1.0,0.57696944475174,1.0,,,,,,,CNCc1cccc(-c2cncc(CCc3cc(C)cc(N)n3)c2)c1,MGNVQSKYSZRQCR-UHFFFAOYSA-N,MGNVQSKYSZRQCR
4111,4530,Cc1ccc2nc(Cl)c(/C=[N+](\[O-])C(C)(C)C)cc2c1,,,1.0,,,2.97,41.64,-3.87,2.84,2,0,276.102940844,1,,,Train,,,0000000000001000000000010000000000000000000000001000000000000000110000100100010100000010000001000100011010100001000000101101100000000100100011011001110000010101111110,,,,,,,,,,,,,0.799392580986023,1.0,0.629745662212372,1.0,0.630459010601044,1.0,,,,,,,Cc1ccc2nc(Cl)c(/C=[N+](\[O-])C(C)(C)C)cc2c1,PVVCILFBMHNHBT-NVMNQCDNSA-N,PVVCILFBMHNHBT
4113,4532,Cc1c(Br)c(=O)c2ccccc2[nH]1,,,1.0,,,2.88,29.1,-3.55,3.06,1,1,236.978925976,0,,,Train,,,0000000000000000000000000000000000000000000001000000000000000000100000000000000000000010000000001100000010100000100000001000101000000100100000111000011101010001111110,,,,,,,,,,,,,0.799272358417511,1.0,0.629745662212372,1.0,0.630459010601044,1.0,,,,,,,Cc1[nH]c2ccccc2c(=O)c1Br,RPUCDXLAFUWPHF-UHFFFAOYSA-N,RPUCDXLAFUWPHF
4117,4536,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,,,0.0,,,8.15,116.45,-7.82,7.29,7,4,596.465204388,26,,,Train,,,0000000000000000000000000000000000000000000000000100000010000000000000010001000000100000011000010010000100010000011101010010001110110000101100100110110101101011000110,,,,,,,,,,,,,0.779701411724091,1.0,0.450166016817093,0.0,0.61830335855484,1.0,,,,,,,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,XNODZYPOIPVPRF-CGWDHHCXSA-N,XNODZYPOIPVPRF
4118,4537,COc1cc(OC)c2[nH]c3c(CCCC3)c(=O)c2c1,,,1.0,,,3.98,47.56,-5.54,3.92,3,1,259.120843404,2,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000111010101100000110000010100001001000111010000000100000111110101101011011111110,,,,,,,,,,,,,0.795881271362305,1.0,0.630260229110718,1.0,0.63838130235672,1.0,,,,,,,COc1cc(OC)c2[nH]c3c(c(=O)c2c1)CCCC3,TWFWFFNKXSVFNK-UHFFFAOYSA-N,TWFWFFNKXSVFNK
4119,4538,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1C(C)(C)C,,,1.0,,,5.66,29.54,-3.31,4.5,3,0,333.26677936,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000010000000100000000001100000010001001000000011011111101000100011110010000010010110011110111101111111110,,,,,,,,,,,,,0.799392580986023,1.0,0.625654399394989,1.0,0.63709282875061,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1C(C)(C)C,WHMCTDDNPUWOTF-UHFFFAOYSA-N,WHMCTDDNPUWOTF
4120,4539,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1,,,1.0,,,3.63,29.54,-2.33,2.61,3,0,277.204179104,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000000000000100000000001100000010001001000000011010111101000100011110010000010010100011100111101111111110,,,,,,,,,,,,,0.799392580986023,1.0,0.63533478975296,1.0,0.63838130235672,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1,WDKRRLOQDUKDIJ-UHFFFAOYSA-N,WDKRRLOQDUKDIJ
4121,4540,Cc1ccccc1CN1CCC(C(=O)NCCc2c[nH]c3ccccc23)CC1,,,1.0,,,4.38,48.13,-4.42,3.45,2,2,375.231062548,6,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000010000001101100011100010101000110000110000111011100100110100000110001011011011011110101111110,,,,,,,,,,,,,0.795881271362305,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,Cc1ccccc1CN1CCC(C(=O)NCCc2c[nH]c3ccccc23)CC1,VQNHLBHTNLUGAW-UHFFFAOYSA-N,VQNHLBHTNLUGAW
4123,4542,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCNC(CCO)C(=O)O)c1,,,0.0,,,1.66,130.01,-2.53,-0.21,7,4,507.077547192,13,,,Train,,,0000000000000000000000000000000000000000010000000000110000000000100000010000000101000010011100101101001101101110100011001010111110111111111101111110011111111110111110,,,,,,,,,,,,,0.215002104640007,0.0,0.477674424648285,0.0,0.465439766645432,0.0,,,,,,,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCNC(CCO)C(=O)O)c1,DTTYAFWXCJLSCM-UHFFFAOYSA-N,DTTYAFWXCJLSCM
4125,4544,O=C(NCCCCCCNc1c2CCCCc2nc2ccccc12)[C@@H]1Cc2c(CN1)[nH]c1ccccc21,,,1.0,,,6.0,81.84,-5.13,3.07,4,4,495.299810804,9,,,Train,,,0000000000000000000000000000000000000000000000000000010000000000100000000000001101100000011100110101000110000110000011011000100110101010110001011010001011110100111110,,,,,,,,,,,,,0.790867686271667,1.0,0.63533478975296,1.0,0.636133372783661,1.0,,,,,,,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)C1Cc2c([nH]c3ccccc23)CN1,LBOYVYBBAFDIGX-UHFFFAOYSA-N,LBOYVYBBAFDIGX
4126,4545,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)ccc1O,,,1.0,,,8.16,71.45,-7.65,7.66,5,2,578.23362066,9,,,Train,,,0000000000000000000000000000000000000000000000000100000000000000100000010001000101000010001010000111101010110010101000001000111000111110101001111110111111111111111110,,,,,,,,,,,,,0.786012172698975,1.0,0.625568747520447,1.0,0.632476806640625,1.0,,,,,,,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)ccc1O,ANZARKBILMMHER-YRNVUSSQSA-N,ANZARKBILMMHER
4127,4546,CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,4.19,64.63,-5.39,4.77,4,1,357.076785672,4,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100100000000000000000000010100010001100001010101000110000001010111000000101100100111100111111111011111110,,,,,,,,,,,,,0.798005938529968,1.0,0.630260229110718,1.0,0.63838130235672,1.0,,,,,,,CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2cccc(OC)c2c1=O,OCDMQCSEJDCYHP-UHFFFAOYSA-N,OCDMQCSEJDCYHP
4128,4547,C#CC(=O)Oc1ccc(CCCCCC)cc1,,,1.0,,,4.67,26.3,-4.66,5.03,2,0,230.130679816,6,,,Train,,,0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000111101000010011110000000000000100010000101101011011110,,,,,,,,,,,,,0.801892876625061,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,C#CC(=O)Oc1ccc(CCCCCC)cc1,IAEVDNHEIHTNJR-UHFFFAOYSA-N,IAEVDNHEIHTNJR
4129,4548,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)nc1,,,1.0,,,1.29,87.44,-1.58,-0.79,7,2,405.227708484,8,,,Train,,,0000000000000000000001000000000000000100000000000001000000000100100000000010101101101100011101011101000110000110000011011101100110101010110001001011001011110100111110,,,,,,,,,,,,,0.494893312454224,0.0,0.629745662212372,1.0,0.614594519138336,1.0,,,,,,,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)nc1,RTPQNRJJDVLYPV-UHFFFAOYSA-N,RTPQNRJJDVLYPV
4130,4549,CCCCCCSc1ccc(C(=O)CCN(C)C)c(Cl)c1,,,1.0,,,5.67,45.61,-3.26,4.33,3,0,327.142363132,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000100001000000000100000010001111000010001001001000110010011101000100000110010100010010010011110111100101111110,,,,,,,,,,,,,0.799272358417511,1.0,0.630260229110718,1.0,0.63709282875061,1.0,,,,,,,CCCCCCSc1ccc(C(=O)CCN(C)C)c(Cl)c1,FWYRIRWEZJRCCF-UHFFFAOYSA-N,FWYRIRWEZJRCCF
4131,4550,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N2CCN(C)CC2)cc1Cl,,,1.0,,,4.21,122.53,-5.97,5.16,7,1,521.128838308,5,,,Train,,,0000000000000000000000010000000000010000000000101000000100000110100001100010001010101111000111011101011010100110001111111101100011001111110001011111111011010111111110,,,,,,,,,,,,,0.785119295120239,1.0,0.618661522865295,1.0,0.590731501579285,1.0,,,,,,,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N2CCN(C)CC2)cc1Cl,VYORSAKQRKOOSR-UHFFFAOYSA-N,VYORSAKQRKOOSR
4134,4553,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccccc3OC)ccc12,,,1.0,,,4.7,64.64,-3.25,2.74,6,2,461.211469976,11,,,Train,,,0000000000000000000000000000000000000000010000000000100000000000100000010000000101000110010010001101000110110010100001001000111110101110110001111110111110111111111110,,,,,,,,,,,,,0.799392580986023,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccccc3OC)ccc12,QXQZZHIXXFRZNL-UHFFFAOYSA-N,QXQZZHIXXFRZNL
4135,4554,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)O)ccc3o2)cc1,,,0.0,,,2.01,92.7,-1.76,-0.83,4,2,349.09502258,4,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000000000010000000000000000100100100110000010000100100010000010101000101011101100101100001101011111111110,,,,,,,,,,,,,0.236525401473045,0.0,0.440286308526993,0.0,0.410959541797638,0.0,,,,,,,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)O)ccc3o2)cc1,FAISWNPDVIRIIE-WEVVVXLNSA-N,FAISWNPDVIRIIE
4136,4555,CS(=O)(=O)c1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,,,0.0,,,5.9,129.67,-4.24,3.08,8,1,596.161722236,10,,,Train,,,0000000000000000000000000000000000001000000000000010001001111001101000001010100110001001100110001111010011001101100010011111111011000001111101111101010111111111111110,,,,,,,,,,,,,0.576157927513123,1.0,0.418476104736328,0.0,0.636133372783661,1.0,,,,,,,CS(=O)(=O)c1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,HSWBYAFNAMYGMZ-CMDGGOBGSA-N,HSWBYAFNAMYGMZ
4137,4556,CSc1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,,,1.0,,,6.29,112.45,-4.75,4.48,7,1,564.171892996,10,,,Train,,,0000000000000000000000000000000000001000000000000000000000100001100000000010100110001001100110001111000011001100100010011110111010000001111101111101010111111111111110,,,,,,,,,,,,,0.711761891841888,1.0,0.418476104736328,0.0,0.636133372783661,1.0,,,,,,,CSc1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,PEDRGXMPMZOSLJ-CMDGGOBGSA-N,PEDRGXMPMZOSLJ
4141,4560,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c2n(CCC(=O)O)c(C)c3CC(=O)O)cc1,,,1.0,,,7.38,88.76,-2.26,3.04,4,2,557.196900804,11,,,Train,,,0000000000000000100000000000000000000000000000000000000000000000100000000010000000101010010000011001001110111010100101001110111110110101111100111111110111111111111110,,,,,,,,,,,,,0.498963594436646,0.0,0.5,0.0,0.636133372783661,1.0,,,,,,,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c(CC(=O)O)c(C)n(CCC(=O)O)c23)cc1,VWQZNSNDHXIKHH-UHFFFAOYSA-N,VWQZNSNDHXIKHH
4143,4562,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1,,,1.0,,,4.12,67.31,-3.46,2.87,6,0,428.213363884,12,,,Train,,,0000000000000000000000000000000110010000000000000000000000000000101000010010000010101101000111010001000010010110110111011101111110000000110011111111110111111111111110,,,,,,,,,,,,,0.798005938529968,1.0,0.63533478975296,1.0,0.63838130235672,1.0,,,,,,,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1,CQVZTWOZSOUXDE-UHFFFAOYSA-N,CQVZTWOZSOUXDE
4145,4564,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c2n(CC(=O)O)c(C)c3CC(=O)O)cc1,,,0.0,,,7.27,88.76,-1.71,2.85,4,2,543.18125074,10,,,Train,,,0000000000000000100000000000000000000000000000000000000000000000100000000010000000101010000000110001001110111000100101001110111110110101111100111111110111111111111110,,,,,,,,,,,,,0.53982537984848,1.0,0.597029566764832,1.0,0.636133372783661,1.0,,,,,,,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c(CC(=O)O)c(C)n(CC(=O)O)c23)cc1,NDHNPJAOYJVUSM-UHFFFAOYSA-N,NDHNPJAOYJVUSM
4146,4565,O=C(c1ccc(Cn2ccc3ccc(Cl)cc32)cc1)N1CC[C@H](N2CCCC2)C1,,,1.0,,,4.45,28.48,-3.45,2.58,3,0,407.176440132,4,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100100000000010001100101110000100010001001010100110000011011100100110001100110001001011000011110100111110,,,,,,,,,,,,,0.799392580986023,1.0,0.63533478975296,1.0,0.636133372783661,1.0,,,,,,,O=C(c1ccc(Cn2ccc3ccc(Cl)cc32)cc1)N1CC[C@H](N2CCCC2)C1,HHPYIWPWLUUFOK-QFIPXVFZSA-N,HHPYIWPWLUUFOK
4147,4566,O=C(CCCCCNc1c2CCCCc2nc2ccccc12)NCCc1c[nH]c2ccccc12,,,1.0,,,6.16,69.81,-6.37,4.94,3,3,454.273261708,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000101100000011100010101000110000110000011011000100110111010110001011010001011110100111110,,,,,,,,,,,,,0.779703140258789,1.0,0.629745662212372,1.0,0.632476806640625,1.0,,,,,,,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,FKFJZGFHHCYXOR-UHFFFAOYSA-N,FKFJZGFHHCYXOR
4149,4568,CN(C)C/C=C/C(=O)Nc1cccc(C(OCCN2CCCCC2)c2cc3nccc(C(=O)O)c3s2)c1,,,0.0,,,3.76,123.24,-2.85,1.1,7,2,522.230076568,11,,,Train,,,0000000000000000000000000000000000010000000000000000000000000000100000000110000010101101001110110111000010001110001011011110110110111011111101001111101111111111111110,,,,,,,,,,,,,0.549791097640991,1.0,0.597029566764832,1.0,0.582570195198059,1.0,,,,,,,CN(C)C/C=C/C(=O)Nc1cccc(C(OCCN2CCCCC2)c2cc3nccc(C(=O)O)c3s2)c1,KIIDGZQVWULCMZ-JXMROGBWSA-N,KIIDGZQVWULCMZ
4150,4569,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc45)ccc23)cc1,,,1.0,,,4.08,61.02,-3.77,3.3,3,2,420.195011388,5,,,Train,,,0000000000000000000000000000000000000000000000000101000000000000100010000101000100101100000111010011000010000100001010011101101000100010100001111001111011110101111110,,,,,,,,,,,,,0.798005938529968,1.0,0.598687648773193,1.0,0.636133372783661,1.0,,,,,,,CN(C)Cc1ccc(C=Cc2[nH]nc3cc(C=C4C(=O)Nc5ccccc54)ccc23)cc1,HCLJFCCORISDCX-UHFFFAOYSA-N,HCLJFCCORISDCX
4151,4570,O=C(c1ccc(Cn2ccc3ccccc32)cc1)N1CC[C@H](N2CCCC2)C1,,,1.0,,,3.57,28.48,-2.85,1.73,3,0,373.215412484,4,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100100000000010001100101100000100010001000010000110000011011100100110001000110001001011000011110100111110,,,,,,,,,,,,,0.795881271362305,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,O=C(c1ccc(Cn2ccc3ccccc32)cc1)N1CC[C@H](N2CCCC2)C1,LRYZIKHXEUKDPW-QFIPXVFZSA-N,LRYZIKHXEUKDPW
4152,4571,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cc(C)cc(C)c3)ccc12,,,1.0,,,5.88,46.18,-3.94,4.15,4,2,457.252940864,10,,,Train,,,0000000000000000000000000000000000000000010000000000100000000000100000000000000101000110010010001101000110110010100001001000111110101110110011111010111110111101111110,,,,,,,,,,,,,0.801892876625061,1.0,0.627626359462738,1.0,0.630459010601044,1.0,,,,,,,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cc(C)cc(C)c3)ccc12,UBAHLMJZJUYZHI-UHFFFAOYSA-N,UBAHLMJZJUYZHI
4154,4573,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NCCCP(=O)(O)O)cc2)c(F)c1)C(=O)N=C(N)N,,,0.0,,,-0.71,212.59,-3.1,-3.41,5,5,532.099313146,10,,,Train,,,0000000000000000000000001000100110000000011000010110001001111001001010001001110011010011011101001011010101100111100011100001111001110101011101111111011111111111111110,,,,,,,,,,,,,0.215002104640007,0.0,0.381338477134705,0.0,0.371683835983276,0.0,,,,,,,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NCCCP(=O)(O)O)cc2)c(F)c1)C(=O)N=C(N)N,NTUHKHVNPPOCFP-FMIVXFBMSA-N,NTUHKHVNPPOCFP
4155,4574,Cc1cc2c(cc1C)-c1c(C(=O)C2=O)c(C)co1,,,1.0,,,3.13,47.28,-4.61,3.34,3,0,240.078644244,0,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000000000010000000000100000100000010000000010000000000000000000001000000001100010111100110101000011011110,,,,,,,,,,,,,0.799272358417511,1.0,0.627626359462738,1.0,0.630459010601044,1.0,,,,,,,C=c1cc2c(O)c(O)c3c(C)coc3c2cc1=C,CGCLCIMMVIOJID-UHFFFAOYSA-N,CGCLCIMMVIOJID
4156,4575,CCCCCCSc1ccc(C(=O)CCN2CCNC(=O)C2)c(Cl)c1Cl,,,1.0,,,5.35,74.71,-5.19,5.08,4,1,416.109204432,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000100001000000000010001011001111001100101101001100110110011111011100001110010101110001111011011111110111111110,,,,,,,,,,,,,0.799272358417511,1.0,0.63533478975296,1.0,0.630459010601044,1.0,,,,,,,CCCCCCSc1ccc(C(=O)CCN2CCNC(=O)C2)c(Cl)c1Cl,IBVIIZYHGJMNCH-UHFFFAOYSA-N,IBVIIZYHGJMNCH
4158,4577,COc1cccc2c1c(=O)cc(-c1ccc3OCOc3c1)[nH]2,,,1.0,,,3.04,56.79,-3.75,3.54,4,1,295.084457896,2,,,Train,,,0000000000000000000000000001000000000000000000000000000010000100100000010000000000100000100010011100000010001000100000011010111000000000100100111100001111011011111110,,,,,,,,,,,,,0.795881271362305,1.0,0.63533478975296,1.0,0.633277535438538,1.0,,,,,,,COc1cccc2[nH]c(-c3ccc4c(c3)OCO4)cc(=O)c12,RPFMBGZWLUNCHW-UHFFFAOYSA-N,RPFMBGZWLUNCHW
4159,4578,CCCCCCCc1c(C)nc2cc(OC)ccc2c1O,,,1.0,,,5.41,42.35,-4.12,3.43,3,1,287.18852904,7,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000011010001100000010010000111101001000111110000000101010111010110100111011111110,,,,,,,,,,,,,0.798005938529968,1.0,0.630680024623871,1.0,0.636133372783661,1.0,,,,,,,CCCCCCCc1c(C)[nH]c2cc(OC)ccc2c1=O,BCZRFDKLLBFOHJ-UHFFFAOYSA-N,BCZRFDKLLBFOHJ
4160,4579,CCN(CC)c1ccc(/C=C/C(=O)c2cc(-c3ccc(C(C)C(=O)OC)cc3F)ccc2O)cc1,,,1.0,,,5.13,66.84,-6.67,5.85,5,1,475.21588666,9,,,Train,,,0000000000000000000000000000000000000000010000000000000000000100000000000000000000001110100010000011000000100000110100000110111000001111011110111101110111111111111110,,,,,,,,,,,,,0.240135237574577,0.0,0.440286308526993,0.0,0.544003486633301,1.0,,,,,,,CCN(CC)c1ccc(/C=C/C(=O)c2cc(-c3ccc(C(C)C(=O)OC)cc3F)ccc2O)cc1,MEXPFZVBLLCZMC-OQLLNIDSSA-N,MEXPFZVBLLCZMC
4162,4581,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCCS(=O)(=O)O)c2)C1,,,0.0,,,1.32,120.54,-3.86,-1.54,5,2,492.034719164,7,,,Train,,,0000000000000000000000000000000110000011000000010010001001111101001010001010000011001111011011000101011111100011001011001101100001110101111101011111001010110111111110,,,,,,,,,,,,,0.275774270296097,0.0,0.628743290901184,1.0,0.369320005178452,0.0,,,,,,,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCCS(=O)(=O)O)c2)C1,XBASOQVZUDOLDO-UHFFFAOYSA-N,XBASOQVZUDOLDO
4163,4582,CSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,,,0.0,,,5.41,80.93,-6.47,5.53,6,1,429.058171904,6,,,Train,,,0000000000000000000000000000000000000100000000100001000000100001100000000010101110100011000011010101001011100010000000011101100000001110100001001001001010110101111010,,,,,,,,,,,,,0.468215465545654,0.0,0.419926077127457,0.0,0.389360755681992,0.0,,,,,,,CSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,ZSKSRKTYCCBGOO-UHFFFAOYSA-N,ZSKSRKTYCCBGOO
