"ID"	"ParentSmiles"	"Status_Influx"	"Status_Efflux"	"Status_PAMPA"	"Status_BBB"	"Status_CNS"	"LogP"	"TPSA"	"LogS"	"LogD"	"HBA"	"HBD"	"MW"	"RotatableBonds"	"TestValTrain_Influx"	"TestValTrain_Efflux"	"TestValTrain_PAMPA"	"TestValTrain_BBB"	"TestValTrain_CNS"	"MACCS"	"Properties_PredictionScore_Influx"	"Properties_Prediction_Influx"	"MACCS_PredictionScore_Influx"	"MACCS_Prediction_Influx"	"Combined_PredictionScore_Influx"	"Combined_Prediction_Influx"	"Properties_PredictionScore_Efflux"	"Properties_Prediction_Efflux"	"MACCS_PredictionScore_Efflux"	"MACCS_Prediction_Efflux"	"Combined_PredictionScore_Efflux"	"Combined_Prediction_Efflux"	"Properties_PredictionScore_PAMPA"	"Properties_Prediction_PAMPA"	"MACCS_PredictionScore_PAMPA"	"MACCS_Prediction_PAMPA"	"Combined_PredictionScore_PAMPA"	"Combined_Prediction_PAMPA"	"Properties_PredictionScore_BBB"	"Properties_Prediction_BBB"	"MACCS_PredictionScore_BBB"	"MACCS_Prediction_BBB"	"Combined_PredictionScore_BBB"	"Combined_Prediction_BBB"
659	"Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCc3nnn[nH]3)ccc12"	0	NA	NA	NA	NA	4.76	72.28	-3.47	2.69	5	1	386.081349872	5	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000100000000000001000000000000100011000010101100100010010001010001001110110010000000011101100001000100100001011011011010110101111010"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	"CCCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12"	0	NA	NA	NA	NA	3.01	91.23	-3.44	1.69	4	1	351.104147784	5	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000110000000100000000010001001011100101010001000000100000001010001000100010111000011011010001001100001011011100001011011011010110111111110"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
661	"Cc1cccc(C)c1Cn1nc(C)c2ccc(CC(=O)O)cc21"	0	NA	NA	NA	NA	4.99	55.12	-1.47	1.64	3	1	308.15247788	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100000000001010001000110010010000100011111100000010000101011011001110011111111111110"	0.191681727766991	0	0.360804289579391	0	0.357388705015182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
662	"CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(CC(=O)O)ccc12"	0	NA	NA	NA	NA	5.48	55.12	-2.94	2.21	3	1	362.058883112	5	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100010000001010001001110100010010000011111100100010100101001011001010011111111111110"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
663	"Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl"	0	NA	NA	NA	NA	4.2	100.46	-4.31	3.33	5	1	417.035018176	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011111111110"	0.193086355924606	0	0.3606316447258	0	0.358530253171921	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
664	"N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cc(F)cc(Cl)c1"	0	NA	NA	NA	NA	3.74	100.46	-4.42	2.81	5	1	421.0099463	5	"Test"	NA	NA	NA	NA	"0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011110111110"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
665	"N#Cc1cc(F)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N"	0	NA	NA	NA	NA	2.36	124.25	-3.69	1.65	6	1	412.04416762	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100010001100001100010001001111001001111100001111101011100011110111110"	0.193086355924606	0	0.363866657018661	0	0.357493579387665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
666	"Cc1ccc(Cl)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1"	0	NA	NA	NA	NA	4.29	100.46	-4.3	3.22	5	1	417.035018176	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011111111110"	0.192193806171417	0	0.363866657018661	0	0.357493579387665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
667	"Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(Cl)c1"	0	NA	NA	NA	NA	4.29	100.46	-4.3	3.22	5	1	417.035018176	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011111111110"	0.192193806171417	0	0.362706512212753	0	0.358530253171921	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668	"N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(Cl)cc1I"	0	NA	NA	NA	NA	4.31	100.46	-5.26	3.28	5	1	528.91601608	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000010000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011110111110"	0.192193806171417	0	0.363866657018661	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
669	"Cc1cccc(C)c1Cn1nc(C)c2ccc(C(=O)O)cc21"	0	NA	NA	NA	NA	5.16	55.12	-2.43	2.09	3	1	294.136827816	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100000000001010001000010010010000100011111100000000000101011011001110011111111111110"	0.191681727766991	0	0.362706512212753	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
670	"Cc1nn(Cc2csc3ccc(Cl)cc23)c2cc(CCC(=O)O)ccc12"	0	NA	NA	NA	NA	4.4	83.36	-3.14	2.56	4	1	384.069926464	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000010000000000000001000000000000100000000010000110100011010001010001001110110010000000011111100000010100101001001011000011111111111110"	0.192193806171417	0	0.363866657018661	0	0.358530253171921	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
671	"Cc1nn(Cc2c(Cl)cccc2C#N)c2cc(CCC(=O)O)ccc12"	0	NA	NA	NA	NA	4.88	78.91	-2.71	1.73	4	1	353.093104432	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000100000000001000000000000100000000010000100100010010001010001001110110010000000011111100000010100101001011011010011111111111110"	0.191867128014565	0	0.363866657018661	0	0.357388705015182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
672	"Cc1nn(Cc2cccc3cccnc23)c2cc(CC(=O)O)ccc12"	0	NA	NA	NA	NA	3.68	68.01	-0.72	0.39	4	1	331.132076784	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100000000001010101000110010010000000011111100000010000101001001001000011111111111110"	0.211083754897118	0	0.3606316447258	0	0.459842771291733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
673	"Cc1nn(Cc2cccc(Cl)c2Cl)c2cc(C(=O)O)ccc12"	0	NA	NA	NA	NA	5.45	55.12	-3.22	2.32	3	1	334.027582984	3	"Test"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100010000001010001001010110010000000011111100000000100101001011001010011111111111110"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
674	"Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(F)(F)C(=O)O)ccc12"	0	NA	NA	NA	NA	5.11	55.12	-1.51	1.75	3	1	384.024389424	4	"Test"	NA	NA	NA	NA	"0000000000000000000000000000000000000000010000000001000000000000100000000010000100100010000001010001001010110011000000011111100000000100101001011001010011111111111110"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
675	"CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(/C=C/C(=O)O)ccc12"	0	NA	NA	NA	NA	4.59	55.12	-4.01	2.56	3	1	374.058883112	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001000000000000100000000010000100100010000001010011001010100010010000011111100100000100101001011001010011111111111110"	0.191681727766991	0	0.3606316447258	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
676	"Cc1nn(Cc2c(Cl)cccc2Cl)c2nc(Cc3nnn[nH]3)ccc12"	0	NA	NA	NA	NA	3.4	85.17	-2.69	1.15	6	1	373.060948776	4	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000100000000000001000000000000100011000010101100100010000001010101001110110010000000011101100001000100100001011001011010110101111010"	0.0176668260246515	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
677	"Cc1cccc(C)c1Cn1cc(C)c2ccc(C(=O)O)cc21"	0	NA	NA	NA	NA	5.63	42.23	-3.21	2.85	2	1	293.141578848	3	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000100000000010000000101000000000010001000010010000000100001110100000000000101010011001110011111111111110"	0.0176668260246515	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
678	"COc1ccccc1-c1cnccc1NS(C)(=O)=O"	0	NA	NA	NA	NA	1.74	76.67	-1.59	0.27	4	1	278.072513308	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000000000000000010001001011100101010001000000100000001000011000100010001000001100010001001111001001011100001111101111100011111111110"	0.287014931440353	0	0.362706512212753	0	0.395672470331192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
679	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1"	0	NA	NA	NA	NA	3.89	101.47	-3.62	3.22	5	2	454.20386182	6	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000110000100000000000011101001111101111010001110101110100001000101011000010001000101000010011101100001101011100011011101111001010111111110"	0.191867128014565	0	0.462570160627365	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
680	"C=CC1=C(C)/C(=C/c2c(C)c(CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(Cc3c(CCC(=O)O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(C)c(/C=C4\NC(=O)C(C)=C4C=C)[nH]3)[nH]2)NC1=O"	1	NA	NA	NA	NA	-1.76	356.82	0.03	-4.7	16	12	936.327660824	16	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000001000000000010000100110010000000100000010001000100100000111100010110000100010110000111011010011110110001101111111110111101111111111110"	0.382871955633163	0	0.374189406633377	0	0.495714396238327	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
681	"CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc12"	0	NA	NA	NA	NA	-0.14	196.18	-0.34	-2.96	12	5	582.18495978	6	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110010000000110000010000001100101000111100011101000110011101110010011110111110110001111101111101110111111111111110"	0.382871955633163	0	0.404416352510452	0	0.483339488506317	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
682	"C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O"	0	NA	NA	NA	NA	-2.04	188.43	0.28	-4.55	9	5	528.166532844	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000011000000010000111011011000011010011000000000000001100000010100010011010001101101000011011111110001101100111111010101001011011110"	0.21685354411602	0	0.425557494163513	0	0.389360755681992	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
683	"O=C(O)c1ccncc1NCc1ccco1"	0	NA	NA	NA	NA	2.4	75.36	0.47	-1.14	4	2	218.06914218	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000100010000000100000000000001001100000000000111101000000000000000000011010000000111010101001010100011111111110111110"	0.202391594648361	0	0.475020796060562	0	0.415115594863892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
684	"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1"	0	NA	NA	NA	0	2.87	71.53	-3.28	1.69	6	1	357.114712468	7	"Train"	NA	NA	NA	"Train"	"0000000000000000000000000000000000010100000000100000000000000000100000000000100010101101111110110101000001001110101110011100111000011011110001101111011111111111111110"	0.193086355924606	0	0.362706512212753	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
685	"O=C(O)c1cccnc1NCc1ccco1"	0	NA	NA	NA	NA	3.14	75.36	0.49	-0.25	4	2	218.06914218	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000100000000000000100010000000100000000000100001100000000000111101000000000000000000011010000000111010101001010100011111111110111110"	0.2437354773283	0	0.369739770889282	0	0.443574696779251	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
686	"CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O"	0	NA	NA	NA	NA	1.4	199.95	-3.17	-1.23	7	7	569.284948588	15	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000010000000000000000000100001001010000011100100001000100010110101010000010101100110001001111101100101111111111111110"	0.319311559200287	0	0.425557494163513	0	0.417429774999619	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	"CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)O"	0	NA	NA	NA	NA	1.4	199.95	-3.17	-1.23	7	7	569.284948588	15	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000010000000000000000000100001001010000011100100001000100010110101010000010101100110001001111101100101111111111111110"	0.319311559200287	0	0.425557494163513	0	0.417429774999619	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
688	"CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O"	0	NA	NA	NA	NA	4.19	132.02	-3.06	0.91	6	5	574.24791506	12	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000010000000000100000000100100000000110000100101010111100011001000100110110100010001110101110111111101101111111111111111111111110"	0.376883506774902	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
689	"CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O"	0	NA	NA	NA	NA	4.27	132.02	-3	1.12	6	5	574.24791506	12	"Test"	NA	NA	NA	NA	"0000000000000000000000000000000000000000010000000000110000000100100000000110000100101010111100111001000100110110100010001110101110111111101101111111111111111111111110"	0.126660242676735	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
690	"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CCN2CCOCC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C"	0	NA	NA	NA	NA	0.38	291.27	-3.77	1.18	14	5	1300.9097819	17	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110010000000000000000110001000001100111110101111000100011110011111011100001110110001111111100111111111111111101110"	0.233917832374573	0	0.404416352510452	0	0.357493579387665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
691	"CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1"	0	1	NA	NA	NA	4.49	80.56	-6.06	4.43	5	2	540.242435756	8	"Val"	"Train"	NA	NA	NA	"0000000000000000000000000000000000000000010000000000000010000100100000000110000100101010101100011101000100110110000010011110101110111111101101111111111111111111111110"	0.0297024846076965	0	0.159497484564781	0	0.125615060329437	0	0.558643519878387	1	0.625940144062042	1	0.609295427799225	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
692	"N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO"	0	NA	NA	NA	NA	-3.01	144.24	0.46	-5.2	6	6	195.074287136	5	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110000000000000000010000000001010000111000101000000100001000000000000010000000110000001100000100001111111110100100"	0.0391610749065876	0	0.289050489664078	0	0.179461523890495	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
693	"Cc1c(C)c2c(CCC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)O2)c(C)c1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O"	0	NA	NA	NA	NA	1.08	206.38	-1.06	-2.58	11	5	617.19308194	8	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000010000000000100000110010000000010000010000000010100001111100010100000011011101101110011010111010110001101110111110111111111111111110"	0.456809759140015	0	0.486367046833038	0	0.368187606334686	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
694	"Cc1c(C)c2c(CCC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)O2)c(C)c1O"	0	NA	NA	NA	0	4.04	84.86	-4.73	3.25	6	2	441.160993964	5	"Test"	NA	NA	NA	"Train"	"0000000000000000000000000000000000010000000000100000000010000000010000010000000010100001111100010100000011011101101110011000111010110001101110111110111111111111111110"	0.0208290703594685	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
695	"C=CC1=C(C)/C(=C/c2c(C)c(CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@@H]3O)c(Cc3c(CCC(=O)O[C@@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O)c(C)c(/C=C4\NC(=O)C(C)=C4C=C)[nH]3)[nH]2)NC1=O"	1	NA	NA	NA	NA	-1.76	356.82	0.03	-4.7	16	12	936.327660824	16	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000001000000000010000100110010000000100000010001000100100000111100010110000100010110000111011010011110110001101111111110111101111111111110"	0.291815191507339	0	0.295344769954681	0	0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	"COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2c1n(C)nn2"	0	NA	NA	NA	NA	4.44	132.23	-3.63	1.32	8	1	550.18860568	7	"Train"	NA	NA	NA	NA	"0000000000000000001000000000000110010000000000000011001011111000101001001010101110100101100011111001010111010001101110011111111001010001111111111101110111111111111110"	0.192193806171417	0	0.362706512212753	0	0.357493579387665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
697	"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C"	0	NA	NA	NA	0	5.04	195.43	-6.4	4.21	13	3	913.555141588	6	"Train"	NA	NA	NA	"Train"	"0000000000000000000000000000000000000000000000000100000010000000000000010001000000001000111110101111000110010111001111011110011010110001101110101111110111111111101110"	0.23488675057888	0	0.412964373826981	0	0.357493579387665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
698	"Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br"	0	1	NA	NA	NA	4.01	120.64	-6.3	4.05	7	2	434.0490712	4	"Train"	"Test"	NA	NA	NA	"0000000000000000000000001000000000000100100001000000100000000000100000000000100100010010000100001100000001100100100010011000111000101110100001111000111100011101111110"	0.191867128014565	0	0.443986117839813	0	0.359279036521912	0	0.41682180762291	0	0.550166249275208	1	0.451763361692429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
699	"C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC"	0	NA	NA	NA	0	4.24	178.36	-5.29	4.08	12	3	803.481976648	7	"Train"	NA	NA	NA	"Train"	"0000000000000000000000000000000001000000000000000100000010000000000000010001000000001000110110101111000110010111001111011110011110110001101110101111110111111111101110"	0.261500656604767	0	0.382732510566711	0	0.358530253171921	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
700	"C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CCC2=O"	0	NA	NA	NA	NA	0.57	133.52	0.35	-2.72	7	4	446.19406792	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110010000000010000010000000000000000100000010100000010010001101101000010011110110001101100111110010101001011011110"	0.331235080957413	0	0.362706512212753	0	0.39174097776413	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
701	"COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1"	1	NA	NA	NA	NA	3.78	99.88	-1.99	0.66	5	3	459.242101408	11	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000010000000000100000000100100000000100000000000110101010001110000100111000001000001010110000110100101110011100110111111011111110"	0.675941705703735	1	0.382732510566711	0	0.532879292964935	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
702	"CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O"	0	NA	NA	NA	NA	7.85	71.44	-4.16	7.47	4	1	536.386560144	11	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000100000000000000010000000101000000000000110000000010100010010001001100000000001110000001001110101110110101101011001110"	0.297890394926071	0	0.404142200946808	0	0.359279036521912	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
703	"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)COCCN2CCOCC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C"	0	NA	NA	NA	NA	0.45	300.5	-4.67	1.21	15	5	1330.920346584	19	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110010000000000000000110001000001100111110101111000100011110011111011100011110110001111111100111111111111111101110"	0.223601192235947	0	0.412964373826981	0	0.359279036521912	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
704	"COC(=O)N[C@H](C(=O)N1CC(F)(F)C[C@H]1c1ncc(-c2ccc(-c3ccc4c(c3)ccc3c4[nH]c([C@@H]4C[Si](C)(C)CN4C(=O)[C@@H](NC(=O)OC)C(C)C)n3)cc2)[nH]1)C(C)C"	0	NA	NA	NA	NA	5.56	174.64	-5.16	6.07	8	4	842.374714354	10	"Test"	NA	NA	NA	NA	"0000000000000000000100100001010000000100010000000000000000000100100000000110101000101110011110110001000011100111001010011110110000100101110111001101111011011111111110"	0.0642746090888977	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
